location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2161316,7772007,Thành Công-2131292,2024-01-29 06:00:00+00:00,21.0197,105.8147,no2,µg/m³,26.2
2161316,7772007,Thành Công-2131292,2024-01-29 07:00:00+00:00,21.0197,105.8147,no2,µg/m³,40.1
2161316,7772007,Thành Công-2131292,2024-01-29 08:00:00+00:00,21.0197,105.8147,no2,µg/m³,58.9
2161316,7772020,Thành Công-2131292,2024-01-29 06:00:00+00:00,21.0197,105.8147,pm25,µg/m³,51.2
2161316,7772020,Thành Công-2131292,2024-01-29 07:00:00+00:00,21.0197,105.8147,pm25,µg/m³,60.1
2161316,7772020,Thành Công-2131292,2024-01-29 08:00:00+00:00,21.0197,105.8147,pm25,µg/m³,69.7
2161316,7772060,Thành Công-2131292,2024-01-29 06:00:00+00:00,21.0197,105.8147,pm10,µg/m³,80.4
2161316,7772060,Thành Công-2131292,2024-01-29 07:00:00+00:00,21.0197,105.8147,pm10,µg/m³,224.9
2161316,7772060,Thành Công-2131292,2024-01-29 08:00:00+00:00,21.0197,105.8147,pm10,µg/m³,175.7
2161316,7772078,Thành Công-2131292,2024-01-29 06:00:00+00:00,21.0197,105.8147,co,µg/m³,922.4
2161316,7772078,Thành Công-2131292,2024-01-29 07:00:00+00:00,21.0197,105.8147,co,µg/m³,1324.6
2161316,7772078,Thành Công-2131292,2024-01-29 08:00:00+00:00,21.0197,105.8147,co,µg/m³,1885.6
2161316,7772007,Thành Công-2131292,2024-01-29 22:00:00+00:00,21.0197,105.8147,no2,µg/m³,21.6
2161316,7772007,Thành Công-2131292,2024-01-29 23:00:00+00:00,21.0197,105.8147,no2,µg/m³,23.0
2161316,7772007,Thành Công-2131292,2024-01-30 00:00:00+00:00,21.0197,105.8147,no2,µg/m³,20.6
2161316,7772007,Thành Công-2131292,2024-01-30 02:00:00+00:00,21.0197,105.8147,no2,µg/m³,60.2
2161316,7772007,Thành Công-2131292,2024-01-30 03:00:00+00:00,21.0197,105.8147,no2,µg/m³,85.6
2161316,7772007,Thành Công-2131292,2024-01-30 04:00:00+00:00,21.0197,105.8147,no2,µg/m³,55.1
2161316,7772007,Thành Công-2131292,2024-01-30 06:00:00+00:00,21.0197,105.8147,no2,µg/m³,45.6
2161316,7772007,Thành Công-2131292,2024-01-30 07:00:00+00:00,21.0197,105.8147,no2,µg/m³,39.6
2161316,7772007,Thành Công-2131292,2024-01-30 08:00:00+00:00,21.0197,105.8147,no2,µg/m³,65.1
2161316,7772020,Thành Công-2131292,2024-01-29 22:00:00+00:00,21.0197,105.8147,pm25,µg/m³,123.1
2161316,7772020,Thành Công-2131292,2024-01-29 23:00:00+00:00,21.0197,105.8147,pm25,µg/m³,125.8
2161316,7772020,Thành Công-2131292,2024-01-30 00:00:00+00:00,21.0197,105.8147,pm25,µg/m³,119.1
2161316,7772020,Thành Công-2131292,2024-01-30 02:00:00+00:00,21.0197,105.8147,pm25,µg/m³,103.2
2161316,7772020,Thành Công-2131292,2024-01-30 03:00:00+00:00,21.0197,105.8147,pm25,µg/m³,81.6
2161316,7772020,Thành Công-2131292,2024-01-30 04:00:00+00:00,21.0197,105.8147,pm25,µg/m³,105.8
2161316,7772020,Thành Công-2131292,2024-01-30 06:00:00+00:00,21.0197,105.8147,pm25,µg/m³,83.9
2161316,7772020,Thành Công-2131292,2024-01-30 07:00:00+00:00,21.0197,105.8147,pm25,µg/m³,128.7
2161316,7772020,Thành Công-2131292,2024-01-30 08:00:00+00:00,21.0197,105.8147,pm25,µg/m³,147.3
2161316,7772060,Thành Công-2131292,2024-01-29 22:00:00+00:00,21.0197,105.8147,pm10,µg/m³,306.5
