datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2024-01-08 17:00:00+00:00,20.044,95.155014,0.0,0.0,7.6367526,135.0001,1015.9
2024-01-08 18:00:00+00:00,19.644,96.93802,0.0,0.0,6.9153743,128.65984,1015.5
2024-01-08 19:00:00+00:00,19.444,97.844604,0.0,0.0,7.289445,122.90524,1014.8
2024-01-08 20:00:00+00:00,19.244,98.45389,0.0,0.0,7.24486,116.56499,1014.5
2024-01-08 21:00:00+00:00,19.194,98.76095,0.0,0.0,7.9932966,125.837746,1014.3
2024-01-08 22:00:00+00:00,19.094,99.3783,0.0,0.0,7.928177,129.47243,1014.6
2024-01-08 23:00:00+00:00,19.194,99.06947,0.0,0.0,7.145796,130.91429,1015.0
2024-01-09 00:00:00+00:00,19.394,98.762825,0.0,0.0,7.145796,130.91429,1015.4
2024-01-09 01:00:00+00:00,21.094,92.00623,0.0,0.0,10.296251,143.53067,1016.2
2024-01-09 02:00:00+00:00,23.244,80.71426,0.0,0.0,13.441071,159.62349,1016.7
2024-01-09 03:00:00+00:00,25.244,68.97126,0.0,0.0,13.910169,169.56258,1016.6
2024-01-09 04:00:00+00:00,25.994,63.542202,0.0,0.0,13.910169,169.56258,1015.8
2024-01-09 05:00:00+00:00,26.644,60.768135,0.0,0.0,13.004921,175.23645,1014.7
2024-01-09 06:00:00+00:00,27.144,58.455677,0.0,0.0,11.525623,178.21013,1013.2
2024-01-09 07:00:00+00:00,28.094,54.43586,0.0,0.0,11.013882,168.69011,1012.0
2024-01-09 08:00:00+00:00,27.494,56.55443,0.1,0.1,13.049689,155.55606,1011.7
2024-01-09 09:00:00+00:00,25.644,68.62061,0.3,0.3,11.457958,133.72705,1012.4
2024-01-09 10:00:00+00:00,24.744,74.21802,0.2,0.2,9.387651,147.52882,1013.0
2024-01-09 11:00:00+00:00,23.094,82.210365,0.0,0.0,5.1165614,129.28938,1013.9
2024-01-09 12:00:00+00:00,22.794,84.23739,0.0,0.0,4.73506,98.74608,1014.9
2024-01-09 13:00:00+00:00,22.144,87.631096,0.0,0.0,9.290511,125.537766,1015.5
