datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2025-07-02 17:00:00+00:00,25.206501,96.19537,0.7,0.7,3.01735,252.64589,1007.7
2025-07-02 18:00:00+00:00,24.706501,96.76043,1.6,1.6,3.319036,257.4712,1007.3
2025-07-02 19:00:00+00:00,24.706501,98.221375,0.5,0.5,4.39436,235.0079,1007.0
2025-07-02 20:00:00+00:00,24.456501,98.51316,0.4,0.4,5.3517847,250.34608,1006.7
2025-07-02 21:00:00+00:00,24.4065,97.04459,0.1,0.1,2.8799999,270.0,1006.7
2025-07-02 22:00:00+00:00,24.3565,98.51205,0.9,0.9,4.2175345,50.194473,1007.0
2025-07-02 23:00:00+00:00,24.1065,99.40133,3.1,3.1,6.7469993,46.080845,1007.5
2025-07-03 00:00:00+00:00,24.206501,97.91998,3.6,3.6,7.570707,61.60708,1008.0
2025-07-03 01:00:00+00:00,26.956501,86.99658,0.3,0.3,6.6405115,57.17146,1007.8
2025-07-03 02:00:00+00:00,27.6065,85.51293,0.2,0.2,3.1072817,79.99209,1008.0
2025-07-03 03:00:00+00:00,28.8065,79.50499,0.2,0.2,6.2613096,108.43504,1007.6
2025-07-03 04:00:00+00:00,28.9065,78.34097,0.2,0.2,5.4833565,113.19862,1007.4
2025-07-03 05:00:00+00:00,27.1565,84.45053,6.3,6.3,14.787414,121.56177,1006.9
2025-07-03 06:00:00+00:00,26.1065,90.378365,1.5,1.5,7.10031,149.53453,1006.3
2025-07-03 07:00:00+00:00,26.9065,89.62832,0.5,0.5,4.913044,98.42689,1005.9
2025-07-03 08:00:00+00:00,28.706501,79.72909,0.1,0.1,9.0,106.26028,1004.6
2025-07-03 09:00:00+00:00,28.7565,79.024956,0.2,0.2,9.172938,105.945465,1003.8
2025-07-03 10:00:00+00:00,28.6565,79.24765,0.2,0.2,8.643749,121.372955,1003.9
2025-07-03 11:00:00+00:00,28.1565,82.81171,0.2,0.2,4.198285,120.96369,1004.7
2025-07-03 12:00:00+00:00,26.7565,89.61737,0.3,0.3,5.22,43.602894,1005.9
2025-07-03 13:00:00+00:00,27.1065,89.37651,0.1,0.1,0.40249225,333.43503,1006.9
2025-07-03 14:00:00+00:00,26.5565,92.86598,0.0,0.0,0.71999997,270.0,1007.4
2025-07-03 15:00:00+00:00,26.1065,94.80024,0.0,0.0,1.2979984,303.6901,1007.7
2025-07-03 16:00:00+00:00,25.6565,97.65124,0.0,0.0,3.0652893,319.7637,1007.2
2025-07-03 17:00:00+00:00,25.3065,98.52248,0.0,0.0,2.9301877,312.5104,1007.1
2025-07-03 18:00:00+00:00,25.206501,98.22797,0.0,0.0,3.5864744,342.47433,1006.5
2025-07-03 19:00:00+00:00,24.8565,97.92996,0.0,0.0,3.3092597,337.6198,1005.9
2025-07-03 20:00:00+00:00,25.0565,97.933075,0.0,0.0,3.9477081,335.77228,1005.6
2025-07-03 21:00:00+00:00,24.8065,97.636475,0.0,0.0,6.1437774,5.0423646,1005.6
2025-07-03 22:00:00+00:00,24.6065,97.92613,0.0,0.0,5.8769383,332.6502,1005.9
2025-07-03 23:00:00+00:00,24.8565,96.18563,0.0,0.0,5.8603754,312.5104,1006.4
2025-07-04 00:00:00+00:00,25.8565,92.276405,0.0,0.0,6.8423676,305.36255,1006.6
2025-07-04 01:00:00+00:00,27.956501,86.31397,0.0,0.0,2.8460498,288.43503,1006.7
2025-07-04 02:00:00+00:00,29.3565,76.10107,0.2,0.2,2.9522195,322.43134,1006.7
2025-07-04 03:00:00+00:00,30.0065,73.30487,0.3,0.3,1.659518,347.4712,1006.7
2025-07-04 04:00:00+00:00,30.3565,72.49378,0.1,0.1,1.0948973,9.462248,1006.4
2025-07-04 05:00:00+00:00,31.0565,70.48609,0.1,0.1,1.0495713,30.963696,1005.7
2025-07-04 06:00:00+00:00,31.3565,69.29197,0.1,0.1,2.16,90.0,1004.4
2025-07-04 07:00:00+00:00,31.0065,70.68736,0.0,0.0,6.792466,122.00535,1003.6
2025-07-04 08:00:00+00:00,27.6065,86.28096,4.0,4.0,7.889258,145.22209,1003.2
2025-07-04 09:00:00+00:00,27.8065,85.5328,0.0,0.0,5.6002855,135.0001,1002.7
2025-07-04 10:00:00+00:00,28.8565,82.64695,0.0,0.0,4.7110505,133.45189,1002.3
2025-07-04 11:00:00+00:00,28.4065,85.086,0.0,0.0,6.489992,160.55988,1002.7
2025-07-04 12:00:00+00:00,27.5065,89.93833,0.0,0.0,5.6060677,174.47255,1003.8
2025-07-04 13:00:00+00:00,27.8565,86.561485,0.0,0.0,6.2145634,190.00792,1004.7
2025-07-04 14:00:00+00:00,27.2565,88.33013,0.0,0.0,4.6834598,182.20255,1004.9
2025-07-04 15:00:00+00:00,26.9065,89.09557,0.0,0.0,5.5450516,193.13403,1005.6
2025-07-04 16:00:00+00:00,26.456501,90.13257,0.0,0.0,4.175069,172.56868,1005.6
2025-07-04 17:00:00+00:00,26.1565,90.924286,0.0,0.0,4.2481523,143.61555,1005.1
2025-07-04 18:00:00+00:00,25.706501,93.10053,0.0,0.0,3.8268526,138.81418,1004.4
2025-07-04 19:00:00+00:00,25.5565,93.372314,0.0,0.0,2.5959969,146.3099,1003.9
2025-07-04 20:00:00+00:00,25.3065,94.769966,0.0,0.0,1.98,90.0,1004.0
2025-07-04 21:00:00+00:00,24.9065,98.22405,0.0,0.0,2.8174455,63.435013,1003.9
2025-07-04 22:00:00+00:00,24.7565,98.81162,0.0,0.0,3.0758414,69.44387,1004.0
2025-07-04 23:00:00+00:00,25.3565,97.64604,0.0,0.0,5.1826253,69.67678,1004.2
2025-07-05 00:00:00+00:00,26.9065,91.78738,0.0,0.0,1.2979984,33.6901,1004.7
2025-07-05 01:00:00+00:00,28.9065,83.39123,0.0,0.0,0.0,270.0,1005.0
2025-07-05 02:00:00+00:00,30.0065,75.07537,0.0,0.0,2.0124612,206.56499,1005.2
2025-07-05 03:00:00+00:00,31.1065,68.42248,0.0,0.0,2.0523157,254.74483,1005.2
2025-07-05 04:00:00+00:00,32.0065,63.473255,0.0,0.0,0.9,323.13,1004.6
2025-07-05 05:00:00+00:00,32.7065,60.103893,0.0,0.0,1.3708391,23.198618,1003.5
2025-07-05 06:00:00+00:00,33.0565,58.052383,0.0,0.0,2.5772078,102.09474,1002.4
2025-07-05 07:00:00+00:00,33.0065,58.920387,0.0,0.0,3.8773184,111.801476,1001.3
2025-07-05 08:00:00+00:00,33.4065,57.785572,0.0,0.0,3.62243,116.56499,1000.3
2025-07-05 09:00:00+00:00,33.3065,57.762238,0.0,0.0,6.444905,125.90981,1000.0
2025-07-05 10:00:00+00:00,32.0065,64.81796,0.4,0.4,8.93859,154.98314,1000.7
2025-07-05 11:00:00+00:00,30.956501,71.52549,0.0,0.0,6.6794305,165.96373,1001.3
2025-07-05 12:00:00+00:00,29.8065,77.08216,0.0,0.0,10.934166,159.77505,1002.7
2025-07-05 13:00:00+00:00,29.206501,80.74981,0.0,0.0,10.948973,170.53775,1003.2
2025-07-05 14:00:00+00:00,28.6565,83.36318,0.0,0.0,8.477216,176.34785,1004.2
2025-07-05 15:00:00+00:00,28.1565,85.31366,0.0,0.0,6.8399997,180.0,1005.0
2025-07-05 16:00:00+00:00,27.6065,88.0965,0.0,0.0,5.9834766,186.91113,1004.8
2025-07-05 17:00:00+00:00,27.3065,89.39141,0.0,0.0,6.3231,175.101,1003.9
2025-07-05 18:00:00+00:00,26.706501,92.32321,0.0,0.0,4.73506,171.25392,1003.2
2025-07-05 19:00:00+00:00,26.3065,93.68653,0.0,0.0,4.1085763,151.1893,1003.2
2025-07-05 20:00:00+00:00,26.0065,95.07922,0.0,0.0,3.7842832,115.34614,1003.2
2025-07-05 21:00:00+00:00,25.8065,96.49893,0.0,0.0,5.3999996,90.0,1003.1
2025-07-05 22:00:00+00:00,25.6065,96.49376,0.0,0.0,6.6697226,93.093994,1003.5
2025-07-05 23:00:00+00:00,25.8565,95.357605,0.0,0.0,6.7853074,68.19853,1004.1
2025-07-06 00:00:00+00:00,27.3065,90.45969,0.0,0.0,3.244996,86.82024,1004.4
2025-07-06 01:00:00+00:00,29.6065,81.76241,0.0,0.0,4.379589,80.53775,1004.6
2025-07-06 02:00:00+00:00,31.0565,71.1187,0.0,0.0,4.542994,123.6901,1004.9
2025-07-06 03:00:00+00:00,31.3565,69.08577,0.1,0.1,5.8603754,132.5104,1004.6
2025-07-06 04:00:00+00:00,31.8565,68.15915,0.1,0.1,4.072935,135.0001,1003.9
2025-07-06 05:00:00+00:00,32.3065,66.24786,0.0,0.0,3.494968,124.50858,1003.1
2025-07-06 06:00:00+00:00,32.1565,66.02065,0.0,0.0,4.599695,120.57915,1002.2
2025-07-06 07:00:00+00:00,32.7065,63.811886,0.0,0.0,5.9834766,111.16133,1000.8
2025-07-06 08:00:00+00:00,32.7065,64.57703,0.0,0.0,7.4520864,142.85323,1000.4
2025-07-06 09:00:00+00:00,28.3565,83.8266,8.2,8.2,13.499999,163.73972,1001.2
2025-07-06 10:00:00+00:00,27.6065,86.79632,0.1,0.1,8.6867485,174.05324,1001.6
2025-07-06 11:00:00+00:00,28.0065,85.29859,0.0,0.0,7.486788,170.31128,1002.2
2025-07-06 12:00:00+00:00,27.706501,87.32314,0.0,0.0,8.131936,174.92049,1003.2
2025-07-06 13:00:00+00:00,28.2565,84.31573,0.0,0.0,11.609651,187.12492,1003.3
2025-07-06 14:00:00+00:00,27.706501,86.03388,0.0,0.0,8.281956,178.75467,1004.0
2025-07-06 15:00:00+00:00,27.2565,88.33013,0.0,0.0,7.8149853,165.32356,1004.8
2025-07-06 16:00:00+00:00,27.0065,89.635605,0.0,0.0,7.293888,164.24876,1004.6
2025-07-06 17:00:00+00:00,26.7565,90.962845,0.0,0.0,7.072878,165.2564,1004.1
2025-07-06 18:00:00+00:00,26.5565,92.04057,0.0,0.0,6.5248446,155.55606,1003.4
2025-07-06 19:00:00+00:00,26.3065,93.68653,0.0,0.0,5.994297,138.65233,1002.7
2025-07-06 20:00:00+00:00,26.0065,95.64693,0.0,0.0,4.6452556,125.537766,1002.6
2025-07-06 21:00:00+00:00,25.9065,96.78888,0.0,0.0,6.4323244,107.92801,1003.0
2025-07-06 22:00:00+00:00,25.7565,97.652985,0.0,0.0,5.7628117,104.47034,1003.1
2025-07-06 23:00:00+00:00,26.0565,95.93338,0.0,0.0,5.815978,111.801476,1003.2
2025-07-07 00:00:00+00:00,26.956501,91.24647,0.1,0.1,6.552099,142.81522,1003.7
2025-07-07 01:00:00+00:00,28.7565,85.37373,0.1,0.1,5.293959,144.6887,1004.1
2025-07-07 02:00:00+00:00,29.706501,81.05286,0.0,0.0,4.0249224,153.43501,1004.1
2025-07-07 03:00:00+00:00,30.7565,76.76765,0.0,0.0,3.7842832,154.65387,1004.0
2025-07-07 04:00:00+00:00,31.2565,73.08015,0.1,0.1,3.4152596,161.56496,1003.4
2025-07-07 05:00:00+00:00,31.5565,70.57685,0.1,0.1,4.1125174,156.80139,1002.6
2025-07-07 06:00:00+00:00,32.3065,67.841896,0.1,0.1,3.9844694,161.56496,1001.3
2025-07-07 07:00:00+00:00,32.5565,68.293495,0.1,0.1,3.4623692,152.10283,1000.5
2025-07-07 08:00:00+00:00,31.1065,72.19269,1.8,1.8,10.08,180.0,1000.2
2025-07-07 09:00:00+00:00,29.4065,81.25549,0.1,0.1,8.553314,171.52895,999.8
2025-07-07 10:00:00+00:00,29.4065,81.98035,0.0,0.0,8.865799,174.17375,999.5
2025-07-07 11:00:00+00:00,29.0565,83.16145,0.0,0.0,8.322932,158.42863,999.7
2025-07-07 12:00:00+00:00,28.2565,87.889885,0.0,0.0,5.3457265,135.0001,1000.8
2025-07-07 13:00:00+00:00,28.6065,86.88709,0.0,0.0,7.6642804,99.46225,1001.8
2025-07-07 14:00:00+00:00,28.1065,89.18676,0.0,0.0,6.6818557,117.25525,1002.0
2025-07-07 15:00:00+00:00,27.8565,90.496574,0.0,0.0,8.149847,120.529625,1003.1
2025-07-07 16:00:00+00:00,27.7565,90.22258,0.0,0.0,8.688613,140.04251,1003.0
2025-07-07 17:00:00+00:00,27.6065,91.01703,0.0,0.0,8.225035,156.80139,1002.3
2025-07-07 18:00:00+00:00,27.2565,92.90161,0.0,0.0,4.991553,154.35904,1001.4
2025-07-07 19:00:00+00:00,26.8565,95.10942,0.0,0.0,4.0249224,116.56499,1001.5
2025-07-07 20:00:00+00:00,26.6065,96.23409,0.0,0.0,3.362677,105.52418,1001.0
2025-07-07 21:00:00+00:00,26.3065,97.37366,0.0,0.0,2.7238941,97.59455,1000.8
2025-07-07 22:00:00+00:00,26.206501,97.66069,0.0,0.0,0.9,36.86999,1000.6
2025-07-07 23:00:00+00:00,26.6065,97.09196,0.0,0.0,3.62243,26.564985,1000.8
2025-07-08 00:00:00+00:00,27.8565,91.57201,0.0,0.0,1.6981165,32.005356,1001.3
2025-07-08 01:00:00+00:00,29.9065,84.9878,0.0,0.0,1.835647,191.30989,1002.3
2025-07-08 02:00:00+00:00,31.456501,75.52672,0.0,0.0,5.072041,242.52565,1002.3
2025-07-08 03:00:00+00:00,32.4065,68.670364,0.0,0.0,6.778141,259.28693,1002.2
2025-07-08 04:00:00+00:00,33.3565,63.005898,0.0,0.0,6.8423676,268.49258,1001.7
2025-07-08 05:00:00+00:00,33.9565,60.205048,0.1,0.1,5.9834766,263.08887,1000.8
2025-07-08 06:00:00+00:00,34.0065,60.395737,0.1,0.1,5.7964473,244.23071,1000.2
2025-07-08 07:00:00+00:00,34.3065,59.394062,0.0,0.0,4.0449967,212.27562,998.9
2025-07-08 08:00:00+00:00,34.4565,58.37655,0.0,0.0,5.1197267,190.1246,997.4
2025-07-08 09:00:00+00:00,34.4565,58.725235,0.0,0.0,7.6367526,171.86998,996.5
2025-07-08 10:00:00+00:00,33.6065,64.572014,0.0,0.0,10.3621235,162.824,996.8
2025-07-08 11:00:00+00:00,32.5065,71.58679,0.0,0.0,7.44121,147.84773,997.5
2025-07-08 12:00:00+00:00,31.3565,75.06707,0.0,0.0,8.942214,130.10085,998.5
2025-07-08 13:00:00+00:00,29.2565,85.42354,0.0,0.0,8.461914,150.70874,999.5
2025-07-08 14:00:00+00:00,28.9065,86.658295,0.0,0.0,7.2649574,131.98714,1000.5
2025-07-08 15:00:00+00:00,28.706501,86.896095,0.0,0.0,7.7900705,139.68597,1000.9
2025-07-08 16:00:00+00:00,28.5065,87.39314,0.0,0.0,7.891311,135.0001,1001.0
2025-07-08 17:00:00+00:00,28.206501,88.93125,0.0,0.0,6.623413,137.20262,1000.5
2025-07-08 18:00:00+00:00,27.8065,91.29903,0.0,0.0,4.8433046,131.98714,999.9
