datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2016-01-29 17:00:00+00:00,15.911,84.00482,0.0,0.0,5.3517847,42.27363,1018.6
2016-01-29 18:00:00+00:00,15.711,83.43494,0.0,0.0,5.692099,34.69522,1018.6
2016-01-29 19:00:00+00:00,15.811001,88.195816,0.0,0.0,5.8048253,29.744795,1018.4
2016-01-29 20:00:00+00:00,15.611,87.03874,0.0,0.0,6.151683,20.556128,1018.3
2016-01-29 21:00:00+00:00,15.461,85.61667,0.0,0.0,5.5887027,14.931467,1018.5
2016-01-29 22:00:00+00:00,15.311001,84.76517,0.0,0.0,4.452954,14.036275,1018.7
2016-01-29 23:00:00+00:00,15.161,83.91923,0.0,0.0,5.0142193,21.037588,1018.9
2016-01-30 00:00:00+00:00,15.061001,83.08481,0.0,0.0,6.297428,30.963696,1019.8
2016-01-30 01:00:00+00:00,15.261001,80.951645,0.0,0.0,6.989936,34.50859,1020.2
2016-01-30 02:00:00+00:00,15.211,78.31719,0.0,0.0,6.792466,32.005356,1020.9
2016-01-30 03:00:00+00:00,15.411,74.05692,0.0,0.0,7.10031,30.465475,1021.0
2016-01-30 04:00:00+00:00,15.861,71.47705,0.0,0.0,6.9247384,27.897186,1020.6
2016-01-30 05:00:00+00:00,16.361,69.464165,0.0,0.0,6.489992,19.440128,1019.5
2016-01-30 06:00:00+00:00,16.611,68.36844,0.0,0.0,5.95906,25.016869,1018.5
2016-01-30 07:00:00+00:00,15.911,74.63592,0.1,0.1,5.8048253,29.744795,1017.5
2016-01-30 08:00:00+00:00,16.011,73.67161,0.0,0.0,4.6938257,32.471172,1017.1
2016-01-30 09:00:00+00:00,15.861,74.3808,0.0,0.0,4.8433046,48.01287,1017.0
2016-01-30 10:00:00+00:00,15.811001,74.12625,0.0,0.0,3.7064266,60.94549,1017.1
2016-01-30 11:00:00+00:00,15.511001,76.31771,0.0,0.0,3.219938,63.435013,1016.7
2016-01-30 12:00:00+00:00,15.261001,78.32467,0.0,0.0,3.219938,63.435013,1016.8
2016-01-30 13:00:00+00:00,15.111,80.134766,0.2,0.2,3.096837,54.46224,1017.3
2016-01-30 14:00:00+00:00,14.911,82.250206,0.2,0.2,3.8268526,48.814175,1017.6
2016-01-30 15:00:00+00:00,14.611,88.67087,0.2,0.2,3.096837,35.537766,1017.6
2016-01-30 16:00:00+00:00,14.561001,89.24907,0.2,0.2,3.096837,35.537766,1017.9
2016-01-30 17:00:00+00:00,14.411,90.70937,0.2,0.2,3.096837,35.537766,1017.6
2016-01-30 18:00:00+00:00,14.261001,91.893394,0.1,0.1,2.5959969,33.6901,1017.5
2016-01-30 19:00:00+00:00,14.511001,94.334465,0.2,0.2,2.9024127,29.744795,1016.9
2016-01-30 20:00:00+00:00,14.511001,94.334465,0.2,0.2,3.6179552,5.7105074,1016.2
2016-01-30 21:00:00+00:00,14.461,94.639626,0.2,0.2,4.6938252,355.60138,1016.1
2016-01-30 22:00:00+00:00,14.361,95.253235,0.1,0.1,4.5536795,341.56494,1015.7
2016-01-30 23:00:00+00:00,14.311001,95.56171,0.5,0.5,5.771239,3.5762644,1015.8
2016-01-31 00:00:00+00:00,14.311001,95.56171,0.3,0.3,5.771239,3.5762644,1016.6
2016-01-31 01:00:00+00:00,14.461,95.25684,0.6,0.6,5.4477882,7.59456,1016.8
2016-01-31 02:00:00+00:00,14.761001,93.73457,0.9,0.9,6.130579,356.6336,1017.8
2016-01-31 03:00:00+00:00,15.261001,90.76769,0.4,0.4,7.2805495,351.4693,1018.5
2016-01-31 04:00:00+00:00,15.661,88.7576,0.0,0.0,7.5685663,357.27374,1018.2
2016-01-31 05:00:00+00:00,16.211,85.972466,0.0,0.0,8.28,360.0,1016.9
2016-01-31 06:00:00+00:00,16.411001,85.99257,0.0,0.0,9.3876505,4.398633,1015.7
2016-01-31 07:00:00+00:00,18.011,80.012245,0.0,0.0,9.028754,4.5738406,1014.8
2016-01-31 08:00:00+00:00,18.111,80.02601,0.0,0.0,8.669949,4.763556,1014.4
2016-01-31 09:00:00+00:00,18.111,81.06466,0.0,0.0,8.557102,14.620926,1014.9
2016-01-31 10:00:00+00:00,17.861,82.8809,0.0,0.0,6.763786,25.201094,1015.6
2016-01-31 11:00:00+00:00,17.361,86.36487,0.0,0.0,7.289445,32.905247,1016.2
2016-01-31 12:00:00+00:00,16.911001,88.574265,0.2,0.2,8.534353,27.645891,1016.6
2016-01-31 13:00:00+00:00,16.161001,92.007225,0.3,0.3,11.269782,26.564985,1018.0
2016-01-31 14:00:00+00:00,15.161,91.35254,0.3,0.3,14.20062,30.465475,1018.8
2016-01-31 15:00:00+00:00,14.161,90.099655,0.3,0.3,14.693999,30.963696,1019.9
2016-01-31 16:00:00+00:00,13.511001,89.75556,0.3,0.3,13.53236,28.610369,1020.4
2016-01-31 17:00:00+00:00,13.111,89.428894,0.4,0.4,12.72283,25.114815,1020.7
2016-01-31 18:00:00+00:00,12.761001,88.81006,0.4,0.4,12.496719,11.633606,1021.5
2016-01-31 19:00:00+00:00,12.461,87.90278,0.6,0.6,12.6462,4.8990126,1021.7
2016-01-31 20:00:00+00:00,12.111,86.99476,0.4,0.4,13.202726,11.003508,1022.0
2016-01-31 21:00:00+00:00,11.611,86.36472,0.3,0.3,13.32,18.924751,1021.8
2016-01-31 22:00:00+00:00,11.261001,83.46328,0.2,0.2,11.043261,19.025702,1022.2
2016-01-31 23:00:00+00:00,11.311001,80.14175,0.1,0.1,11.165805,20.772345,1022.4
2016-02-01 00:00:00+00:00,11.361,78.79764,0.0,0.0,11.503113,20.136398,1023.1
2016-02-01 01:00:00+00:00,11.711,75.95371,0.0,0.0,12.015589,8.615564,1024.4
2016-02-01 02:00:00+00:00,11.961,73.44792,0.0,0.0,14.685176,11.3098955,1025.1
2016-02-01 03:00:00+00:00,12.161,72.48734,0.0,0.0,15.542662,13.392516,1025.9
2016-02-01 04:00:00+00:00,12.311001,70.07787,0.0,0.0,15.192682,13.706991,1026.1
2016-02-01 05:00:00+00:00,12.411,68.435776,0.0,0.0,14.934577,15.376317,1025.1
