datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2024-01-28 17:00:00+00:00,12.289,74.26139,0.0,0.0,6.638072,12.528798,1025.3
2024-01-28 18:00:00+00:00,12.289,73.7575,0.0,0.0,6.924738,351.02744,1025.0
2024-01-28 19:00:00+00:00,12.188999,73.488785,0.0,0.0,10.495713,354.09393,1024.5
2024-01-28 20:00:00+00:00,11.688999,79.11438,0.0,0.0,9.007196,357.70944,1023.8
2024-01-28 21:00:00+00:00,11.539,82.097466,0.0,0.0,7.5599995,360.0,1023.2
2024-01-28 22:00:00+00:00,11.488999,83.49047,0.0,0.0,8.12197,347.19574,1023.2
2024-01-28 23:00:00+00:00,11.488999,84.340164,0.0,0.0,8.209263,344.7448,1023.8
2024-01-29 00:00:00+00:00,11.539,84.63065,0.1,0.1,9.227524,339.44388,1024.1
2024-01-29 01:00:00+00:00,11.889,83.81961,0.0,0.0,7.754637,21.801476,1025.0
2024-01-29 02:00:00+00:00,12.938999,79.03039,0.0,0.0,7.208994,357.13766,1025.6
2024-01-29 03:00:00+00:00,13.339,78.82419,0.0,0.0,6.87779,353.9911,1025.3
2024-01-29 04:00:00+00:00,14.339,76.128136,0.0,0.0,7.2359104,354.2895,1024.2
2024-01-29 05:00:00+00:00,15.339,72.5799,0.0,0.0,7.172949,342.47433,1023.0
2024-01-29 06:00:00+00:00,15.938999,69.845024,0.0,0.0,6.379216,343.61038,1021.5
2024-01-29 07:00:00+00:00,17.239,65.82291,0.0,0.0,4.6800003,337.3801,1020.5
2024-01-29 08:00:00+00:00,17.489,65.87641,0.0,0.0,3.319036,12.528798,1019.4
2024-01-29 09:00:00+00:00,17.289,66.49279,0.0,0.0,5.692099,55.304783,1018.9
2024-01-29 10:00:00+00:00,16.539,69.73034,0.0,0.0,8.089993,69.14546,1018.8
2024-01-29 11:00:00+00:00,14.839,78.26153,0.0,0.0,7.289445,57.094753,1019.3
2024-01-29 12:00:00+00:00,14.938999,78.01752,0.0,0.0,6.989936,55.491425,1019.9
2024-01-29 13:00:00+00:00,14.089,80.5264,0.0,0.0,6.489992,56.3099,1020.6
2024-01-29 14:00:00+00:00,14.139,80.53322,0.0,0.0,6.8777895,42.878906,1021.3
2024-01-29 15:00:00+00:00,14.039,81.86829,0.0,0.0,4.6102495,51.34017,1021.4
2024-01-29 16:00:00+00:00,13.938999,83.501236,0.0,0.0,3.219938,63.435013,1020.9
2024-01-29 17:00:00+00:00,13.839,85.165405,0.0,0.0,2.4149535,26.564985,1020.5
2024-01-29 18:00:00+00:00,13.988999,84.06197,0.0,0.0,3.319036,347.4712,1020.3
2024-01-29 19:00:00+00:00,13.839,85.165405,0.0,0.0,2.9024127,352.87506,1019.6
2024-01-29 20:00:00+00:00,13.789,85.44234,0.0,0.0,3.6,323.13,1019.0
2024-01-29 21:00:00+00:00,13.839,85.447586,0.0,0.0,2.4149535,333.43503,1018.7
2024-01-29 22:00:00+00:00,13.839,85.7306,0.0,0.0,2.3051248,321.34018,1018.9
2024-01-29 23:00:00+00:00,13.839,86.01444,0.0,0.0,2.5959969,326.3099,1019.3
2024-01-30 00:00:00+00:00,13.988999,85.746086,0.0,0.0,3.319036,310.60123,1019.9
2024-01-30 01:00:00+00:00,13.688999,84.30687,0.0,0.0,5.315336,331.69934,1021.4
2024-01-30 02:00:00+00:00,14.289,82.71776,0.0,0.0,5.0142193,338.9624,1021.9
2024-01-30 03:00:00+00:00,15.389,79.6467,0.0,0.0,4.0249224,349.69522,1021.9
2024-01-30 04:00:00+00:00,16.588999,76.490234,0.0,0.0,2.6208394,15.945477,1021.1
2024-01-30 05:00:00+00:00,17.739,73.73102,0.0,0.0,1.835647,101.3099,1019.6
2024-01-30 06:00:00+00:00,18.639,72.4608,0.0,0.0,4.6800003,157.3801,1018.3
2024-01-30 07:00:00+00:00,19.338999,71.42095,0.0,0.0,6.9527545,158.74942,1017.2
2024-01-30 08:00:00+00:00,19.389,72.83051,0.0,0.0,8.427383,160.0168,1016.3
2024-01-30 09:00:00+00:00,19.739,72.42404,0.0,0.0,9.693296,158.19853,1016.3
2024-01-30 10:00:00+00:00,19.439,75.2263,0.0,0.0,7.42159,140.90616,1016.2
2024-01-30 11:00:00+00:00,18.588999,80.091576,0.0,0.0,4.510787,118.61037,1016.6
2024-01-30 12:00:00+00:00,17.939,83.69362,0.0,0.0,4.8965297,126.027466,1017.3
2024-01-30 13:00:00+00:00,17.689,83.39593,0.0,0.0,4.73506,98.74608,1018.2
2024-01-30 14:00:00+00:00,17.489,85.54857,0.5,0.5,6.2145634,100.00792,1018.7
2024-01-30 15:00:00+00:00,17.088999,88.3049,0.0,0.0,7.072878,104.743614,1018.7
2024-01-30 16:00:00+00:00,16.239,93.20301,0.0,0.0,6.439876,116.56499,1018.1
2024-01-30 17:00:00+00:00,16.639,93.5223,0.0,0.0,5.6233797,129.80553,1017.9
