datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-02 00:00:00+07:00,26.6525,91.22761,0.0,0.0,4.8433046,138.01286,1006.3,75.0
2022-08-02 01:00:00+07:00,25.9025,95.0755,0.1,0.1,5.904439,142.43134,1006.0,65.0
2022-08-02 02:00:00+07:00,26.1525,93.40073,0.0,0.0,4.6800003,112.61991,1005.6,65.0
2022-08-02 03:00:00+07:00,26.3525,92.579285,0.0,0.0,1.609969,63.435013,1005.3,80.0
2022-08-02 04:00:00+07:00,26.2525,92.85042,0.0,0.0,0.5091169,315.0001,1005.1,110.0
2022-08-02 05:00:00+07:00,26.0525,93.95467,0.0,0.0,1.8,53.13002,1005.1,105.0
2022-08-02 06:00:00+07:00,25.7525,95.924324,0.0,0.0,2.3051248,141.34016,1005.5,105.0
2022-08-02 07:00:00+07:00,27.3525,90.462746,0.0,0.0,5.991594,147.26479,1006.4,245.0
2022-08-02 08:00:00+07:00,28.7525,84.61869,0.1,0.1,6.28713,156.3706,1007.1,360.0
2022-08-02 09:00:00+07:00,29.8525,80.11835,0.1,0.1,7.0911775,156.0375,1007.2,570.0
2022-08-02 10:00:00+07:00,30.9525,74.781364,0.0,0.0,7.754637,158.19853,1007.2,900.0
2022-08-02 11:00:00+07:00,31.6525,71.6482,0.0,0.0,7.5170207,163.30067,1007.2,1150.0
2022-08-02 12:00:00+07:00,32.0525,70.45775,0.1,0.1,6.830519,161.56496,1006.7,985.0
2022-08-02 13:00:00+07:00,32.1525,70.4759,0.0,0.0,6.12,151.92761,1005.5,540.0
2022-08-02 14:00:00+07:00,32.7025,69.13362,0.0,0.0,4.6800003,157.3801,1004.5,550.0
2022-08-02 15:00:00+07:00,31.8025,70.41237,0.2,0.2,12.768586,139.574,1003.7,660.0
2022-08-02 16:00:00+07:00,28.0025,84.28861,0.4,0.4,13.1041975,164.05453,1003.7,725.0
2022-08-02 17:00:00+07:00,28.5525,83.599464,0.2,0.2,9.0,180.0,1003.5,545.0
2022-08-02 18:00:00+07:00,28.5525,84.34722,0.0,0.0,6.489992,176.82024,1003.8,360.0
2022-08-02 19:00:00+07:00,28.5525,88.696106,0.0,0.0,6.151683,159.44388,1004.6,310.0
2022-08-02 20:00:00+07:00,28.1025,90.51302,0.0,0.0,5.04,180.0,1005.8,295.0
2022-08-02 21:00:00+07:00,27.7525,92.380226,0.0,0.0,5.04,180.0,1006.9,170.0
2022-08-02 22:00:00+07:00,27.8025,91.839485,0.0,0.0,6.151683,159.44388,1007.8,95.0
2022-08-02 23:00:00+07:00,27.5025,92.094025,0.0,0.0,6.12,151.92761,1008.1,80.0
2022-08-03 00:00:00+07:00,27.2025,91.53284,0.0,0.0,6.489992,146.3099,1007.5,55.0
2022-08-03 01:00:00+07:00,26.5025,93.97424,0.0,0.0,4.829907,153.43501,1007.2,50.0
2022-08-03 02:00:00+07:00,25.8525,96.500084,0.0,0.0,5.95906,154.98314,1006.8,55.0
2022-08-03 03:00:00+07:00,25.5525,97.069405,0.0,0.0,5.4833565,156.80138,1006.4,60.0
2022-08-03 04:00:00+07:00,25.6525,96.494965,0.0,0.0,2.5959969,213.6901,1006.4,65.0
2022-08-03 05:00:00+07:00,25.4025,98.23057,0.0,0.0,1.2979984,236.3099,1006.3,55.0
2022-08-03 06:00:00+07:00,25.1525,99.406006,0.0,0.0,0.71999997,270.0,1006.5,30.0
2022-08-03 07:00:00+07:00,27.2525,92.62689,0.0,0.0,1.484318,165.96373,1007.4,120.0
2022-08-03 08:00:00+07:00,29.0525,85.403275,0.0,0.0,1.1384199,198.43504,1007.5,370.0
2022-08-03 09:00:00+07:00,30.6025,74.72523,0.0,0.0,2.5455842,278.13,1007.5,565.0
2022-08-03 10:00:00+07:00,31.6025,69.132095,0.0,0.0,1.8,323.13,1007.3,730.0
2022-08-03 11:00:00+07:00,32.3525,64.88954,0.1,0.1,2.0991426,329.03632,1006.9,825.0
2022-08-03 12:00:00+07:00,32.3525,66.65241,0.1,0.1,2.5959969,303.6901,1006.5,925.0
2022-08-03 13:00:00+07:00,33.1525,64.669525,0.0,0.0,1.08,180.0,1005.5,1045.0
2022-08-03 14:00:00+07:00,33.4525,63.59038,0.0,0.0,2.8116899,129.80553,1004.3,1095.0
2022-08-03 15:00:00+07:00,33.4025,62.642117,0.0,0.0,5.6233797,140.19447,1003.1,1080.0
2022-08-03 16:00:00+07:00,33.0525,64.265785,0.0,0.0,6.9153743,141.34016,1002.4,995.0
2022-08-03 17:00:00+07:00,32.7025,65.93458,0.0,0.0,6.989936,145.49142,1002.2,655.0
2022-08-03 18:00:00+07:00,30.9025,76.33738,0.0,0.0,11.183201,146.82147,1002.7,185.0
2022-08-03 19:00:00+07:00,30.6025,76.066216,0.0,0.0,8.654986,163.0724,1003.4,290.0
2022-08-03 20:00:00+07:00,30.1525,78.51657,0.0,0.0,10.966713,156.80138,1004.0,360.0
2022-08-03 21:00:00+07:00,29.6025,80.32319,0.0,0.0,10.24578,161.56496,1005.0,345.0
2022-08-03 22:00:00+07:00,29.0525,81.93769,0.0,0.0,10.365251,159.67677,1005.7,305.0
2022-08-03 23:00:00+07:00,28.6025,84.10269,0.0,0.0,11.043261,160.9743,1005.9,265.0
2022-08-04 00:00:00+07:00,28.2025,86.33713,0.0,0.0,9.83268,156.2505,1005.2,165.0
2022-08-04 01:00:00+07:00,27.8525,88.11685,0.0,0.0,8.557102,157.75093,1004.5,135.0
2022-08-04 02:00:00+07:00,27.5525,88.88058,0.0,0.0,7.5685663,154.65387,1003.9,140.0
2022-08-04 03:00:00+07:00,27.2025,90.18438,0.0,0.0,5.692099,145.30478,1003.4,155.0
2022-08-04 04:00:00+07:00,26.8525,91.78418,0.0,0.0,5.0911684,135.0001,1003.3,130.0
2022-08-04 05:00:00+07:00,26.6025,93.422005,0.0,0.0,4.6938257,147.52882,1003.3,80.0
2022-08-04 06:00:00+07:00,26.7025,93.42674,0.0,0.0,3.2599385,186.3401,1003.7,25.0
2022-08-04 07:00:00+07:00,27.9525,88.38661,0.0,0.0,2.2768397,161.56496,1004.7,145.0
2022-08-04 08:00:00+07:00,29.4525,84.193985,0.0,0.0,0.35999998,360.0,1004.9,360.0
2022-08-04 09:00:00+07:00,30.9025,77.70064,0.0,0.0,4.3498964,335.55606,1004.6,580.0
2022-08-04 10:00:00+07:00,32.0525,73.64629,0.0,0.0,5.634891,333.43503,1004.3,680.0
2022-08-04 11:00:00+07:00,32.6025,72.450424,0.0,0.0,5.506941,348.6901,1004.0,835.0
2022-08-04 12:00:00+07:00,33.1025,72.1124,0.1,0.1,5.0528407,4.085537,1003.6,935.0
2022-08-04 13:00:00+07:00,33.3025,70.476326,0.3,0.3,3.319036,12.528798,1002.6,1050.0
2022-08-04 14:00:00+07:00,33.9525,68.158394,0.0,0.0,1.08,90.0,1001.5,1065.0
2022-08-04 15:00:00+07:00,33.6025,67.891556,0.3,0.3,4.452954,75.96373,1000.7,1030.0
2022-08-04 16:00:00+07:00,32.2525,71.96519,0.6,0.6,9.3669195,92.20255,1000.6,980.0
2022-08-04 17:00:00+07:00,31.3525,75.956856,0.9,0.9,3.7585104,163.30067,1000.7,340.0
2022-08-04 18:00:00+07:00,30.7025,81.65517,0.6,0.6,3.0758414,159.44388,1001.2,330.0
2022-08-04 19:00:00+07:00,29.7525,83.485596,1.1,1.1,5.4833565,113.19862,1001.9,355.0
2022-08-04 20:00:00+07:00,29.4525,83.9461,0.0,0.0,6.725354,105.52418,1002.8,320.0
2022-08-04 21:00:00+07:00,29.1025,85.91345,0.0,0.0,6.638072,130.60121,1003.2,290.0
2022-08-04 22:00:00+07:00,28.8525,87.68117,0.0,0.0,8.942214,130.10085,1003.7,300.0
2022-08-04 23:00:00+07:00,28.8025,87.6769,0.0,0.0,6.489992,146.3099,1003.6,350.0
2022-08-05 00:00:00+07:00,26.6525,92.595245,6.3,6.3,10.495713,300.96368,1004.1,295.0
2022-08-05 01:00:00+07:00,25.8525,96.78758,1.4,1.4,7.6367526,8.130019,1003.0,180.0
2022-08-05 02:00:00+07:00,25.7525,97.073715,0.4,0.4,7.172949,342.47433,1002.5,120.0
2022-08-05 03:00:00+07:00,25.8025,96.49881,0.1,0.1,6.924738,351.02744,1002.4,135.0
2022-08-05 04:00:00+07:00,25.7525,97.073715,0.2,0.2,6.489992,356.82022,1002.0,240.0
2022-08-05 05:00:00+07:00,25.6525,97.07156,0.4,0.4,4.6938252,4.398633,1002.3,55.0
2022-08-05 06:00:00+07:00,25.7025,96.496254,0.1,0.1,4.3498964,335.55606,1002.7,95.0
2022-08-05 07:00:00+07:00,26.5025,90.94653,0.0,0.0,6.489992,340.55988,1003.6,175.0
2022-08-05 08:00:00+07:00,27.5525,85.50755,0.1,0.1,8.049845,333.43503,1003.9,275.0
2022-08-05 09:00:00+07:00,28.5525,80.66603,0.1,0.1,7.289445,327.09476,1004.0,390.0
2022-08-05 10:00:00+07:00,29.2525,76.99978,0.2,0.2,5.5887027,345.06854,1004.5,570.0
2022-08-05 11:00:00+07:00,29.2525,77.229965,0.2,0.2,5.0911684,351.87,1004.0,680.0
