datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-02 00:00:00+07:00,26.817501,95.9558,0.0,0.0,5.00128,120.256355,1006.3,75.0
2022-08-02 01:00:00+07:00,26.7675,95.95436,0.1,0.1,4.8433046,138.01286,1006.0,65.0
2022-08-02 02:00:00+07:00,26.667501,95.95139,0.1,0.1,4.3349743,138.36655,1005.6,65.0
2022-08-02 03:00:00+07:00,26.4675,96.80204,0.0,0.0,4.6938257,122.471176,1005.3,80.0
2022-08-02 04:00:00+07:00,26.1175,97.369995,0.0,0.0,5.815978,111.801476,1005.1,110.0
2022-08-02 05:00:00+07:00,25.917501,97.65573,0.0,0.0,4.6938252,94.39862,1005.1,105.0
2022-08-02 06:00:00+07:00,26.417501,96.5145,0.0,0.0,4.896529,107.10281,1005.5,105.0
2022-08-02 07:00:00+07:00,27.667501,91.29045,0.0,0.0,8.0899935,122.27562,1006.4,245.0
2022-08-02 08:00:00+07:00,28.917501,83.88793,0.1,0.1,7.7043357,142.59457,1007.1,360.0
2022-08-02 09:00:00+07:00,29.8675,79.41224,0.1,0.1,7.24486,153.43501,1007.2,570.0
2022-08-02 10:00:00+07:00,30.9675,74.78375,0.0,0.0,7.5942082,148.57048,1007.2,900.0
2022-08-02 11:00:00+07:00,31.5175,72.69288,0.0,0.0,7.2,143.13002,1007.2,1150.0
2022-08-02 12:00:00+07:00,32.017498,71.500755,0.1,0.1,6.9153743,141.34016,1006.7,985.0
2022-08-02 13:00:00+07:00,32.567497,69.92951,0.1,0.1,7.127636,135.0001,1005.5,540.0
2022-08-02 14:00:00+07:00,32.567497,69.72343,0.1,0.1,6.696387,126.25393,1004.5,550.0
2022-08-02 15:00:00+07:00,32.1675,67.81495,0.2,0.2,11.709688,135.0001,1003.7,660.0
2022-08-02 16:00:00+07:00,29.2675,81.721176,0.4,0.4,14.494192,165.61858,1003.5,725.0
2022-08-02 17:00:00+07:00,29.5175,80.55051,0.0,0.0,11.525623,165.52966,1003.5,545.0
2022-08-02 18:00:00+07:00,29.167501,82.194786,0.0,0.0,8.4042845,170.13426,1003.8,360.0
2022-08-02 19:00:00+07:00,29.2675,85.42466,0.0,0.0,7.42159,140.90616,1004.6,310.0
2022-08-02 20:00:00+07:00,28.817501,86.6501,0.0,0.0,6.28713,156.3706,1005.7,295.0
