datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-02 00:00:00+07:00,26.785,95.95484,0.0,0.0,5.00128,120.256355,1006.3,75.0
2022-08-02 01:00:00+07:00,26.734999,95.95341,0.1,0.1,4.8433046,138.01286,1006.0,65.0
2022-08-02 02:00:00+07:00,26.635,95.95045,0.1,0.1,4.3349743,138.36655,1005.6,65.0
2022-08-02 03:00:00+07:00,26.435,96.80126,0.0,0.0,4.6938257,122.471176,1005.3,80.0
2022-08-02 04:00:00+07:00,26.085,97.36937,0.0,0.0,5.815978,111.801476,1005.1,110.0
2022-08-02 05:00:00+07:00,25.885,97.655174,0.0,0.0,4.6938252,94.39862,1005.1,105.0
2022-08-02 06:00:00+07:00,26.385,96.51369,0.0,0.0,4.896529,107.10281,1005.5,105.0
2022-08-02 07:00:00+07:00,27.635,91.28846,0.0,0.0,8.0899935,122.27562,1006.4,245.0
2022-08-02 08:00:00+07:00,28.885,83.88438,0.1,0.1,7.7043357,142.59457,1007.1,360.0
2022-08-02 09:00:00+07:00,29.835,79.40783,0.1,0.1,7.24486,153.43501,1007.2,570.0
2022-08-02 10:00:00+07:00,30.935,74.77856,0.0,0.0,7.5942082,148.57048,1007.2,900.0
2022-08-02 11:00:00+07:00,31.484999,72.68732,0.0,0.0,7.2,143.13002,1007.2,1150.0
2022-08-02 12:00:00+07:00,31.984999,71.495026,0.1,0.1,6.9153743,141.34016,1006.7,985.0
2022-08-02 13:00:00+07:00,32.535,69.923515,0.1,0.1,7.127636,135.0001,1005.5,540.0
2022-08-02 14:00:00+07:00,32.535,69.71741,0.1,0.1,6.696387,126.25393,1004.5,550.0
2022-08-02 15:00:00+07:00,32.135002,67.80866,0.2,0.2,11.709688,135.0001,1003.7,660.0
2022-08-02 16:00:00+07:00,29.234999,81.71721,0.4,0.4,14.494192,165.61858,1003.5,725.0
2022-08-02 17:00:00+07:00,29.484999,80.546326,0.0,0.0,11.525623,165.52966,1003.5,545.0
2022-08-02 18:00:00+07:00,29.135,82.19091,0.0,0.0,8.4042845,170.13426,1003.8,360.0
2022-08-02 19:00:00+07:00,29.234999,85.42142,0.0,0.0,7.42159,140.90616,1004.6,310.0
2022-08-02 20:00:00+07:00,28.785,86.647095,0.0,0.0,6.28713,156.3706,1005.7,295.0
2022-08-02 21:00:00+07:00,28.335,90.52855,0.0,0.0,6.439876,153.43501,1006.9,170.0
2022-08-02 22:00:00+07:00,28.085,92.12667,0.0,0.0,6.9247384,152.10283,1007.9,95.0
2022-08-02 23:00:00+07:00,27.785,92.92836,0.0,0.0,6.9527545,158.74942,1008.2,80.0
2022-08-03 00:00:00+07:00,27.385,93.73526,0.0,0.0,6.6087217,150.64235,1007.6,55.0
2022-08-03 01:00:00+07:00,26.984999,94.8332,0.0,0.0,5.3517847,160.34608,1007.3,50.0
2022-08-03 02:00:00+07:00,26.785,95.10689,0.0,0.0,4.896529,162.89719,1006.9,55.0
2022-08-03 03:00:00+07:00,26.635,95.66676,0.0,0.0,5.00128,149.74365,1006.4,60.0
2022-08-03 04:00:00+07:00,26.085,96.793076,0.0,0.0,5.991594,147.26479,1006.4,65.0
2022-08-03 05:00:00+07:00,26.135,95.36701,0.0,0.0,4.6102495,141.34016,1006.3,55.0
2022-08-03 06:00:00+07:00,26.484999,95.66203,0.0,0.0,2.0364676,135.0001,1006.5,30.0
2022-08-03 07:00:00+07:00,27.984999,89.70659,0.0,0.0,3.396233,122.00535,1007.4,120.0
2022-08-03 08:00:00+07:00,29.335,81.971756,0.0,0.0,2.7416782,156.80138,1007.5,370.0
2022-08-03 09:00:00+07:00,30.535,74.05144,0.0,0.0,2.8116899,230.19447,1007.5,565.0
2022-08-03 10:00:00+07:00,31.385,69.29732,0.0,0.0,1.835647,258.6901,1007.4,730.0
2022-08-03 11:00:00+07:00,32.285,65.26389,0.0,0.0,0.0,270.0,1006.9,825.0
2022-08-03 12:00:00+07:00,32.685,63.9979,0.0,0.0,4.0249224,243.43501,1006.4,925.0
2022-08-03 13:00:00+07:00,33.035,63.313198,0.0,0.0,3.7064266,209.0545,1005.6,1045.0
2022-08-03 14:00:00+07:00,33.335003,61.70174,0.0,0.0,3.671294,168.69011,1004.4,1095.0
2022-08-03 15:00:00+07:00,33.135002,62.398182,0.0,0.0,6.28713,156.3706,1003.2,1080.0
2022-08-03 16:00:00+07:00,32.685,64.95817,0.0,0.0,7.7879906,146.3099,1002.5,995.0
2022-08-03 17:00:00+07:00,32.385002,67.656075,0.0,0.0,8.404285,133.26433,1002.3,655.0
2022-08-03 18:00:00+07:00,31.285,72.65316,0.0,0.0,10.495713,149.03632,1002.7,185.0
2022-08-03 19:00:00+07:00,30.984999,76.34988,0.0,0.0,11.269782,153.43501,1003.5,290.0
2022-08-03 20:00:00+07:00,30.285,79.93884,0.0,0.0,12.4811535,146.76828,1004.0,360.0
2022-08-03 21:00:00+07:00,29.685,83.478096,0.0,0.0,10.495713,157.8336,1005.1,345.0
2022-08-03 22:00:00+07:00,29.185,84.66383,0.0,0.0,9.904906,160.90642,1005.7,305.0
2022-08-03 23:00:00+07:00,28.785,85.124435,0.0,0.0,10.661107,168.31065,1006.0,265.0
2022-08-04 00:00:00+07:00,28.535,85.60478,0.0,0.0,10.24578,161.56496,1005.3,165.0
2022-08-04 01:00:00+07:00,28.285,86.34487,0.0,0.0,9.565437,160.20103,1004.6,135.0
2022-08-04 02:00:00+07:00,28.085,87.35634,0.0,0.0,8.557102,157.75093,1004.0,140.0
2022-08-04 03:00:00+07:00,27.885,88.38115,0.0,0.0,6.9247384,152.10283,1003.5,155.0
2022-08-04 04:00:00+07:00,27.585,91.01568,0.0,0.0,6.1305785,130.23628,1003.4,130.0
2022-08-04 05:00:00+07:00,27.135,94.838776,0.0,0.0,5.1919937,123.690094,1003.3,80.0
2022-08-04 06:00:00+07:00,27.385,93.73526,0.0,0.0,3.8268526,131.18582,1003.7,25.0
2022-08-04 07:00:00+07:00,28.385,86.61033,0.0,0.0,4.8433046,138.01286,1004.7,145.0
2022-08-04 08:00:00+07:00,29.385,82.46421,0.0,0.0,2.1897945,170.53775,1004.9,360.0
2022-08-04 09:00:00+07:00,30.335,79.71005,0.0,0.0,1.2979984,326.3099,1004.7,580.0
2022-08-04 10:00:00+07:00,31.685,73.36858,0.0,0.0,4.5820518,315.0001,1004.4,680.0
2022-08-04 11:00:00+07:00,32.385002,71.354866,0.0,0.0,4.3498964,335.55606,1004.1,835.0
2022-08-04 12:00:00+07:00,32.935,69.996864,0.0,0.0,4.0249224,349.69522,1003.6,935.0
2022-08-04 13:00:00+07:00,33.335003,69.04854,0.0,0.0,1.2979984,326.3099,1002.6,1050.0
2022-08-04 14:00:00+07:00,33.585003,67.48992,0.3,0.3,2.1897945,80.53775,1001.6,1065.0
2022-08-04 15:00:00+07:00,32.385002,70.93533,1.2,1.2,5.7599998,90.0,1001.0,1030.0
2022-08-04 16:00:00+07:00,32.185,71.74159,0.3,0.3,10.1376915,83.88459,1000.8,980.0
2022-08-04 17:00:00+07:00,30.935,77.705315,0.0,0.0,8.350138,82.56869,1000.7,340.0
2022-08-04 18:00:00+07:00,30.085,84.014435,0.2,0.2,7.928178,87.3975,1001.2,330.0
2022-08-04 19:00:00+07:00,29.585,84.20812,0.0,0.0,9.793058,107.10281,1002.0,355.0
2022-08-04 20:00:00+07:00,29.285,86.69288,0.0,0.0,8.049845,116.56499,1002.8,320.0
2022-08-04 21:00:00+07:00,29.185,87.45204,0.0,0.0,7.491114,125.21768,1003.2,290.0
2022-08-04 22:00:00+07:00,28.835,89.24163,0.0,0.0,9.504272,127.30403,1003.8,300.0
2022-08-04 23:00:00+07:00,28.685,89.7569,0.0,0.0,8.287822,145.6196,1003.6,350.0
2022-08-05 00:00:00+07:00,26.734999,95.38716,7.0,7.0,8.161764,311.42358,1004.0,295.0
2022-08-05 01:00:00+07:00,25.935,96.78955,3.8,3.8,2.8116899,39.805527,1002.9,180.0
2022-08-05 02:00:00+07:00,25.885,97.07656,0.1,0.1,7.491114,324.78232,1002.5,120.0
2022-08-05 03:00:00+07:00,25.885,96.78835,0.1,0.1,8.12197,12.804273,1002.4,135.0
2022-08-05 04:00:00+07:00,25.734999,96.784836,0.6,0.6,5.6920996,18.435053,1002.0,240.0
2022-08-05 05:00:00+07:00,25.635,97.071175,0.6,0.6,4.6938257,32.471172,1002.3,55.0
2022-08-05 06:00:00+07:00,25.734999,95.35353,0.1,0.1,3.7585104,343.3007,1002.7,95.0
2022-08-05 07:00:00+07:00,26.535,89.60114,0.0,0.0,6.151683,20.556128,1003.6,175.0
2022-08-05 08:00:00+07:00,27.234999,86.76237,0.1,0.1,6.5693827,9.462261,1003.9,275.0
2022-08-05 09:00:00+07:00,27.835,83.27055,0.0,0.0,5.0911684,8.130019,1004.1,390.0
2022-08-05 10:00:00+07:00,28.635,79.95786,0.1,0.1,5.315336,28.30066,1004.6,570.0
2022-08-05 11:00:00+07:00,28.885,78.57224,0.2,0.2,4.802999,12.99463,1004.0,680.0
2022-08-05 12:00:00+07:00,29.234999,75.85514,0.0,0.0,1.1384199,108.43504,1003.5,705.0
2022-08-05 13:00:00+07:00,29.085,76.97481,0.0,0.0,4.6938257,147.52882,1002.3,360.0
2022-08-05 14:00:00+07:00,28.535,80.90477,0.0,0.0,6.792466,147.99466,1001.4,480.0
2022-08-05 15:00:00+07:00,29.135,78.6073,0.0,0.0,4.198285,120.96369,1000.5,565.0
2022-08-05 16:00:00+07:00,29.435,77.026955,0.0,0.0,5.8603754,132.5104,1000.3,515.0
2022-08-05 17:00:00+07:00,28.984999,78.11856,0.1,0.1,11.090103,125.753975,1000.5,295.0
2022-08-05 18:00:00+07:00,28.035,83.5419,0.0,0.0,12.682018,145.40765,1001.4,310.0
2022-08-05 19:00:00+07:00,26.785,91.78023,4.7,4.7,11.27553,106.699326,1002.5,310.0
2022-08-05 20:00:00+07:00,26.785,92.05353,0.1,0.1,8.707237,119.74479,1003.3,295.0
2022-08-05 21:00:00+07:00,26.685,92.04789,0.1,0.1,7.2,126.86999,1003.9,285.0
2022-08-05 22:00:00+07:00,26.535,93.41883,0.1,0.1,5.3999996,126.86998,1004.3,265.0
2022-08-05 23:00:00+07:00,26.435,91.21403,0.2,0.2,5.3517847,132.27362,1004.4,210.0
2022-08-06 00:00:00+07:00,25.585,92.81607,3.2,3.2,6.130579,86.63361,1004.4,135.0
2022-08-06 01:00:00+07:00,25.234999,94.76726,1.9,1.9,2.8799999,90.0,1003.9,175.0
2022-08-06 02:00:00+07:00,25.085,96.480354,1.7,1.7,6.2145634,79.99209,1003.7,175.0
2022-08-06 03:00:00+07:00,24.685,96.759964,2.9,2.9,6.87779,96.00892,1003.4,175.0
2022-08-06 04:00:00+07:00,24.585,95.8894,5.1,5.1,4.68,90.0,1003.1,195.0
2022-08-06 05:00:00+07:00,24.585,95.60152,3.0,3.0,4.829907,26.564985,1003.1,170.0
2022-08-06 06:00:00+07:00,24.785,95.32123,1.8,1.8,3.8939953,56.3099,1003.4,180.0
2022-08-06 07:00:00+07:00,25.385,91.69773,1.1,1.1,6.489992,56.3099,1003.8,180.0
2022-08-06 08:00:00+07:00,25.785,91.17327,2.1,2.1,5.2416787,74.054535,1004.3,170.0
2022-08-06 09:00:00+07:00,26.035,90.373505,0.6,0.6,4.802999,102.99462,1005.1,195.0
2022-08-06 10:00:00+07:00,26.635,86.96756,1.0,1.0,5.1165614,129.28938,1005.1,240.0
2022-08-06 11:00:00+07:00,27.734999,83.010666,0.8,0.8,3.6,126.86999,1004.7,300.0
2022-08-06 12:00:00+07:00,28.984999,80.004196,0.3,0.3,3.6,180.0,1003.7,345.0
2022-08-06 13:00:00+07:00,29.535,75.67541,0.1,0.1,2.9024127,187.12492,1002.5,355.0
2022-08-06 14:00:00+07:00,26.885,87.2507,5.2,5.2,13.009903,104.420815,1002.5,330.0
2022-08-06 15:00:00+07:00,25.435,93.92765,4.3,4.3,11.525623,141.34016,1002.4,260.0
2022-08-06 16:00:00+07:00,25.535,91.70663,5.4,5.4,6.130579,176.6336,1002.2,260.0
2022-08-06 17:00:00+07:00,26.385,90.39734,1.3,1.3,4.0249224,169.6952,1001.9,245.0
2022-08-06 18:00:00+07:00,26.685,90.417694,0.1,0.1,4.0249224,79.69521,1002.6,275.0
2022-08-06 19:00:00+07:00,25.285,91.69177,0.4,0.4,6.297428,120.963684,1004.1,235.0
2022-08-06 20:00:00+07:00,25.835,91.72441,1.6,1.6,4.3349743,94.76356,1004.5,215.0
2022-08-06 21:00:00+07:00,24.835,93.05709,4.3,4.3,4.2136917,340.0168,1005.2,165.0
2022-08-06 22:00:00+07:00,24.685,94.461624,0.9,0.9,5.2416787,15.945477,1005.6,110.0
2022-08-06 23:00:00+07:00,24.734999,96.18223,2.1,2.1,2.5959969,326.3099,1005.8,105.0
2022-08-07 00:00:00+07:00,24.734999,96.76114,0.6,0.6,5.8603754,317.4896,1005.3,125.0
2022-08-07 01:00:00+07:00,24.785,97.344055,0.3,0.3,5.95906,334.98312,1004.8,185.0
2022-08-07 02:00:00+07:00,24.635,98.51512,0.3,0.3,5.6233797,320.1945,1004.3,210.0
2022-08-07 03:00:00+07:00,24.635,97.92659,0.5,0.5,5.8048253,352.87506,1004.3,225.0
2022-08-07 04:00:00+07:00,24.885,96.47518,0.6,0.6,9.220499,51.34017,1004.2,240.0
2022-08-07 05:00:00+07:00,24.785,95.60795,0.3,0.3,8.891344,68.62931,1004.5,255.0
2022-08-07 06:00:00+07:00,24.635,95.60313,0.4,0.4,10.799999,90.0,1005.1,325.0
