datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-02 00:00:00+07:00,26.219501,95.653656,0.0,0.0,6.696387,126.25393,1006.3,75.0
2022-08-02 01:00:00+07:00,26.4195,94.81202,0.2,0.2,4.39436,145.0079,1006.0,65.0
2022-08-02 02:00:00+07:00,26.3195,94.52688,0.0,0.0,4.3349743,131.63345,1005.6,65.0
2022-08-02 03:00:00+07:00,25.969501,95.645744,0.0,0.0,5.991594,122.73522,1005.3,80.0
2022-08-02 04:00:00+07:00,25.969501,94.51299,0.0,0.0,5.6233797,129.80553,1005.1,110.0
2022-08-02 05:00:00+07:00,25.5195,96.20411,0.0,0.0,5.815978,111.801476,1005.1,105.0
2022-08-02 06:00:00+07:00,26.119501,95.65049,0.0,0.0,3.8939953,123.6901,1005.6,105.0
2022-08-02 07:00:00+07:00,27.5695,91.55484,0.0,0.0,7.386582,133.02507,1006.5,245.0
2022-08-02 08:00:00+07:00,28.869501,84.88164,0.1,0.1,6.6087217,150.64235,1007.1,360.0
2022-08-02 09:00:00+07:00,30.0195,79.432755,0.1,0.1,7.289444,159.77505,1007.2,570.0
2022-08-02 10:00:00+07:00,31.119501,73.927986,0.0,0.0,7.0911775,156.0375,1007.2,900.0
2022-08-02 11:00:00+07:00,31.8195,70.41546,0.0,0.0,7.24486,153.43501,1007.2,1150.0
2022-08-02 12:00:00+07:00,32.169502,70.270874,0.1,0.1,6.9247384,152.10283,1006.7,985.0
2022-08-02 13:00:00+07:00,32.7195,68.93295,0.1,0.1,6.696387,143.74608,1005.5,540.0
2022-08-02 14:00:00+07:00,33.0695,67.38958,0.0,0.0,3.396233,122.00535,1004.4,550.0
2022-08-02 15:00:00+07:00,30.3195,74.902115,0.7,0.7,17.673029,146.63362,1004.0,660.0
2022-08-02 16:00:00+07:00,28.4195,85.087326,0.4,0.4,10.739833,166.42955,1003.6,725.0
2022-08-02 17:00:00+07:00,29.1695,82.195045,0.1,0.1,9.449572,162.25523,1003.5,545.0
2022-08-02 18:00:00+07:00,28.7695,85.62787,0.0,0.0,6.9899354,168.11136,1003.8,360.0
2022-08-02 19:00:00+07:00,28.7695,86.39024,0.0,0.0,6.297428,149.03632,1004.7,310.0
2022-08-02 20:00:00+07:00,28.469501,87.90773,0.0,0.0,6.0347,162.64589,1005.7,295.0
2022-08-02 21:00:00+07:00,28.0695,90.77826,0.0,0.0,6.379216,163.61038,1006.9,170.0
2022-08-02 22:00:00+07:00,28.0195,90.50751,0.0,0.0,7.8954163,155.77226,1007.9,95.0
2022-08-02 23:00:00+07:00,27.6695,89.949844,0.0,0.0,7.42159,157.1663,1008.2,80.0
2022-08-03 00:00:00+07:00,27.2695,90.726074,0.0,0.0,7.4128532,150.9455,1007.6,55.0
2022-08-03 01:00:00+07:00,26.7695,92.87686,0.0,0.0,5.4833565,156.80138,1007.3,50.0
2022-08-03 02:00:00+07:00,26.469501,93.97282,0.0,0.0,5.0142193,158.96242,1006.9,55.0
2022-08-03 03:00:00+07:00,26.369501,93.68935,0.0,0.0,5.495161,148.39255,1006.4,60.0
2022-08-03 04:00:00+07:00,25.619501,95.920364,0.0,0.0,6.439876,153.43501,1006.4,65.0
2022-08-03 05:00:00+07:00,25.7695,94.50505,0.0,0.0,4.2136917,160.0168,1006.3,55.0
2022-08-03 06:00:00+07:00,25.9195,96.78917,0.0,0.0,2.3051248,141.34016,1006.5,30.0
2022-08-03 07:00:00+07:00,27.869501,88.905174,0.0,0.0,2.5455842,135.0001,1007.4,120.0
2022-08-03 08:00:00+07:00,29.4195,81.981926,0.0,0.0,2.1897945,170.53775,1007.5,370.0
2022-08-03 09:00:00+07:00,30.7695,73.651344,0.0,0.0,3.219938,243.43501,1007.5,565.0
2022-08-03 10:00:00+07:00,31.5695,69.12589,0.0,0.0,1.835647,258.6901,1007.3,730.0
2022-08-03 11:00:00+07:00,32.4695,65.10746,0.0,0.0,0.5091169,135.0001,1006.9,825.0
2022-08-03 12:00:00+07:00,32.7695,63.445686,0.0,0.0,3.219938,243.43501,1006.5,925.0
2022-08-03 13:00:00+07:00,33.2695,62.42729,0.0,0.0,3.219938,206.56499,1005.6,1045.0
2022-08-03 14:00:00+07:00,33.419502,62.832302,0.0,0.0,3.7585104,163.30067,1004.4,1095.0
2022-08-03 15:00:00+07:00,33.0695,64.26935,0.0,0.0,6.0347,162.64589,1003.2,1080.0
2022-08-03 16:00:00+07:00,32.8195,65.7627,0.0,0.0,6.4096174,141.84273,1002.5,995.0
2022-08-03 17:00:00+07:00,32.4695,67.27222,0.1,0.1,7.653705,138.81418,1002.3,655.0
2022-08-03 18:00:00+07:00,30.7695,77.91089,0.0,0.0,11.923557,151.11351,1002.8,185.0
2022-08-03 19:00:00+07:00,30.869501,75.212105,0.0,0.0,11.592895,154.23073,1003.6,290.0
2022-08-03 20:00:00+07:00,30.2695,78.76541,0.0,0.0,12.287555,148.17259,1004.1,360.0
