datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-01 17:00:00+00:00,26.5235,95.94718,0.0,0.0,4.3349743,138.36655,1006.4,75.0
2022-08-01 18:00:00+00:00,26.473501,96.23044,0.2,0.2,4.0249224,169.6952,1006.1,65.0
2022-08-01 19:00:00+00:00,26.3735,95.94272,0.1,0.1,4.452954,165.96373,1005.7,65.0
2022-08-01 20:00:00+00:00,26.2735,95.65536,0.0,0.0,3.8268526,131.18582,1005.4,80.0
2022-08-01 21:00:00+00:00,26.073502,96.792755,0.0,0.0,4.072935,135.0001,1005.2,110.0
2022-08-01 22:00:00+00:00,25.7735,97.653275,0.0,0.0,3.8939953,123.6901,1005.2,105.0
2022-08-01 23:00:00+00:00,25.973501,97.94696,0.0,0.0,5.3999996,126.86998,1005.6,105.0
2022-08-02 00:00:00+00:00,27.5235,92.36783,0.0,0.0,7.2,126.86999,1006.5,245.0
2022-08-02 01:00:00+00:00,28.9235,83.64054,0.1,0.1,7.4128532,150.9455,1007.2,360.0
2022-08-02 02:00:00+00:00,30.073502,78.73822,0.0,0.0,8.089993,159.14546,1007.2,570.0
2022-08-02 03:00:00+00:00,31.0235,74.792725,0.0,0.0,7.24486,153.43501,1007.2,900.0
2022-08-02 04:00:00+00:00,31.823502,71.67824,0.0,0.0,8.0899935,147.72438,1007.3,1150.0
2022-08-02 05:00:00+00:00,32.2235,70.48877,0.1,0.1,8.287822,145.6196,1006.7,985.0
2022-08-02 06:00:00+00:00,32.8235,69.15627,0.0,0.0,8.404285,133.26433,1005.6,540.0
2022-08-02 07:00:00+00:00,33.4235,64.72557,0.0,0.0,4.68,90.0,1004.3,550.0
2022-08-02 08:00:00+00:00,26.1735,94.80276,1.6,1.6,19.296133,171.41646,1004.6,660.0
2022-08-02 09:00:00+00:00,27.723501,90.22034,0.4,0.4,7.968939,161.56496,1003.7,725.0
2022-08-02 10:00:00+00:00,28.823502,83.87768,0.0,0.0,7.5685663,154.65387,1003.6,545.0
2022-08-02 11:00:00+00:00,28.6735,85.872055,0.0,0.0,4.5536795,161.56496,1003.9,360.0
2022-08-02 12:00:00+00:00,28.723501,86.13108,0.0,0.0,6.8777895,137.12111,1004.8,310.0
2022-08-02 13:00:00+00:00,28.6235,87.14562,0.0,0.0,8.4963045,143.61555,1005.8,295.0
