datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-01 17:00:00+00:00,26.3525,94.52815,0.0,0.0,6.1305785,130.23628,1006.3,75.0
2022-08-01 18:00:00+00:00,26.3525,94.2476,0.2,0.2,4.6938257,147.52882,1006.0,65.0
2022-08-01 19:00:00+00:00,26.2525,94.24344,0.2,0.2,5.3517847,137.72638,1005.6,65.0
2022-08-01 20:00:00+00:00,26.8525,91.24002,0.0,0.0,2.968636,104.03627,1005.3,80.0
2022-08-01 21:00:00+00:00,26.8025,91.781296,0.0,0.0,1.1384199,18.435053,1005.1,110.0
2022-08-01 22:00:00+00:00,25.8025,95.925835,0.0,0.0,4.2136917,70.01681,1005.1,105.0
2022-08-01 23:00:00+00:00,25.9025,98.237076,0.0,0.0,3.6179552,95.7105,1005.5,105.0
2022-08-02 00:00:00+00:00,27.6525,90.48293,0.0,0.0,6.638072,130.60121,1006.4,245.0
2022-08-02 01:00:00+00:00,28.9025,84.38439,0.1,0.1,6.297428,149.03632,1007.1,360.0
2022-08-02 02:00:00+00:00,29.9025,79.88832,0.1,0.1,6.439876,153.43501,1007.2,570.0
2022-08-02 03:00:00+00:00,30.9525,74.781364,0.0,0.0,7.24486,153.43501,1007.2,900.0
2022-08-02 04:00:00+00:00,31.6025,72.27853,0.0,0.0,7.42159,157.1663,1007.2,1150.0
2022-08-02 05:00:00+00:00,32.0525,71.0856,0.1,0.1,6.6185193,157.61983,1006.7,985.0
2022-08-02 06:00:00+00:00,32.2525,70.70255,0.1,0.1,6.297428,149.03632,1005.5,540.0
2022-08-02 07:00:00+00:00,32.7025,69.338005,0.1,0.1,5.904439,142.43134,1004.5,550.0
2022-08-02 08:00:00+00:00,32.6525,68.920364,0.2,0.2,6.792466,122.00535,1003.6,660.0
2022-08-02 09:00:00+00:00,28.9525,81.198746,0.4,0.4,16.73516,161.1752,1003.5,725.0
2022-08-02 10:00:00+00:00,28.9025,82.163185,0.1,0.1,10.495713,174.09395,1003.5,545.0
2022-08-02 11:00:00+00:00,28.7525,82.88055,0.0,0.0,6.87779,173.99109,1003.8,360.0
2022-08-02 12:00:00+00:00,28.8025,86.393326,0.0,0.0,6.6087217,150.64235,1004.6,310.0
2022-08-02 13:00:00+00:00,28.4525,87.64704,0.0,0.0,6.162207,173.29025,1005.7,295.0
2022-08-02 14:00:00+00:00,28.0525,89.97685,0.0,0.0,5.8048253,172.87508,1006.9,170.0
2022-08-02 15:00:00+00:00,28.0025,90.77391,0.0,0.0,6.439876,153.43501,1007.8,95.0
