datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-02 00:00:00+07:00,26.161001,95.6518,0.0,0.0,6.696387,126.25393,1006.3,75.0
2022-08-02 01:00:00+07:00,26.361,94.80981,0.2,0.2,4.39436,145.0079,1006.0,65.0
2022-08-02 02:00:00+07:00,26.261,94.52457,0.0,0.0,4.3349743,131.63345,1005.6,65.0
2022-08-02 03:00:00+07:00,25.911001,95.64389,0.0,0.0,5.991594,122.73522,1005.3,80.0
2022-08-02 04:00:00+07:00,25.911001,94.51065,0.0,0.0,5.6233797,129.80553,1005.1,110.0
2022-08-02 05:00:00+07:00,25.461,96.202484,0.0,0.0,5.815978,111.801476,1005.1,105.0
2022-08-02 06:00:00+07:00,26.061,95.64864,0.0,0.0,3.8939953,123.6901,1005.6,105.0
2022-08-02 07:00:00+07:00,27.511,91.551346,0.0,0.0,7.386582,133.02507,1006.5,245.0
2022-08-02 08:00:00+07:00,28.811,84.87562,0.1,0.1,6.6087217,150.64235,1007.1,360.0
2022-08-02 09:00:00+07:00,29.961,79.42486,0.1,0.1,7.289444,159.77505,1007.2,570.0
2022-08-02 10:00:00+07:00,31.061,73.91836,0.0,0.0,7.0911775,156.0375,1007.2,900.0
2022-08-02 11:00:00+07:00,31.761,70.404816,0.0,0.0,7.24486,153.43501,1007.2,1150.0
2022-08-02 12:00:00+07:00,32.111,70.26023,0.1,0.1,6.9247384,152.10283,1006.7,985.0
2022-08-02 13:00:00+07:00,32.661,68.92197,0.1,0.1,6.696387,143.74608,1005.5,540.0
2022-08-02 14:00:00+07:00,33.010998,67.378174,0.0,0.0,3.396233,122.00535,1004.4,550.0
2022-08-02 15:00:00+07:00,30.261,74.89278,0.7,0.7,17.673029,146.63362,1004.0,660.0
2022-08-02 16:00:00+07:00,28.361,85.08136,0.4,0.4,10.739833,166.42955,1003.6,725.0
2022-08-02 17:00:00+07:00,29.111,82.18807,0.1,0.1,9.449572,162.25523,1003.5,545.0
2022-08-02 18:00:00+07:00,28.711,85.62212,0.0,0.0,6.9899354,168.11136,1003.8,360.0
2022-08-02 19:00:00+07:00,28.711,86.384796,0.0,0.0,6.297428,149.03632,1004.7,310.0
2022-08-02 20:00:00+07:00,28.411001,87.90284,0.0,0.0,6.0347,162.64589,1005.7,295.0
2022-08-02 21:00:00+07:00,28.011,90.77445,0.0,0.0,6.379216,163.61038,1006.9,170.0
2022-08-02 22:00:00+07:00,27.961,90.503586,0.0,0.0,7.8954163,155.77226,1007.9,95.0
2022-08-02 23:00:00+07:00,27.611,89.945724,0.0,0.0,7.42159,157.1663,1008.2,80.0
2022-08-03 00:00:00+07:00,27.211,90.72223,0.0,0.0,7.4128532,150.9455,1007.6,55.0
2022-08-03 01:00:00+07:00,26.711,92.87387,0.0,0.0,5.4833565,156.80138,1007.3,50.0
2022-08-03 02:00:00+07:00,26.411001,93.97027,0.0,0.0,5.0142193,158.96242,1006.9,55.0
2022-08-03 03:00:00+07:00,26.311,93.68669,0.0,0.0,5.495161,148.39255,1006.4,60.0
2022-08-03 04:00:00+07:00,25.561,95.91862,0.0,0.0,6.439876,153.43501,1006.4,65.0
2022-08-03 05:00:00+07:00,25.711,94.50273,0.0,0.0,4.2136917,160.0168,1006.3,55.0
2022-08-03 06:00:00+07:00,25.861,96.7878,0.0,0.0,2.3051248,141.34016,1006.5,30.0
2022-08-03 07:00:00+07:00,27.811,88.90066,0.0,0.0,2.5455842,135.0001,1007.4,120.0
2022-08-03 08:00:00+07:00,29.361,81.974884,0.0,0.0,2.1897945,170.53775,1007.5,370.0
2022-08-03 09:00:00+07:00,30.711,73.64161,0.0,0.0,3.219938,243.43501,1007.5,565.0
