datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-01 17:00:00+00:00,26.772001,95.95447,0.0,0.0,5.00128,120.256355,1006.3,75.0
2022-08-01 18:00:00+00:00,26.722,95.95303,0.1,0.1,4.8433046,138.01286,1006.0,65.0
2022-08-01 19:00:00+00:00,26.622002,95.95005,0.1,0.1,4.3349743,138.36655,1005.6,65.0
2022-08-01 20:00:00+00:00,26.422,96.800964,0.0,0.0,4.6938257,122.471176,1005.3,80.0
2022-08-01 21:00:00+00:00,26.072,97.369125,0.0,0.0,5.815978,111.801476,1005.1,110.0
2022-08-01 22:00:00+00:00,25.872002,97.65496,0.0,0.0,4.6938252,94.39862,1005.1,105.0
2022-08-01 23:00:00+00:00,26.372002,96.51334,0.0,0.0,4.896529,107.10281,1005.5,105.0
2022-08-02 00:00:00+00:00,27.622002,91.28765,0.0,0.0,8.0899935,122.27562,1006.4,245.0
2022-08-02 01:00:00+00:00,28.872002,83.88296,0.1,0.1,7.7043357,142.59457,1007.1,360.0
2022-08-02 02:00:00+00:00,29.822,79.40608,0.1,0.1,7.24486,153.43501,1007.2,570.0
2022-08-02 03:00:00+00:00,30.922,74.776474,0.0,0.0,7.5942082,148.57048,1007.2,900.0
2022-08-02 04:00:00+00:00,31.472,72.6851,0.0,0.0,7.2,143.13002,1007.2,1150.0
2022-08-02 05:00:00+00:00,31.972,71.49272,0.1,0.1,6.9153743,141.34016,1006.7,985.0
2022-08-02 06:00:00+00:00,32.522,69.92114,0.1,0.1,7.127636,135.0001,1005.5,540.0
2022-08-02 07:00:00+00:00,32.522,69.71501,0.1,0.1,6.696387,126.25393,1004.5,550.0
2022-08-02 08:00:00+00:00,32.122,67.80614,0.2,0.2,11.709688,135.0001,1003.7,660.0
2022-08-02 09:00:00+00:00,29.222,81.71562,0.4,0.4,14.494192,165.61858,1003.5,725.0
2022-08-02 10:00:00+00:00,29.472,80.54465,0.0,0.0,11.525623,165.52966,1003.5,545.0
2022-08-02 11:00:00+00:00,29.122002,82.18938,0.0,0.0,8.4042845,170.13426,1003.8,360.0
2022-08-02 12:00:00+00:00,29.222,85.42011,0.0,0.0,7.42159,140.90616,1004.6,310.0
2022-08-02 13:00:00+00:00,28.772001,86.64592,0.0,0.0,6.28713,156.3706,1005.7,295.0
2022-08-02 14:00:00+00:00,28.322,90.52768,0.0,0.0,6.439876,153.43501,1006.9,170.0
2022-08-02 15:00:00+00:00,28.072,92.125946,0.0,0.0,6.9247384,152.10283,1007.9,95.0
2022-08-02 16:00:00+00:00,27.772001,92.9277,0.0,0.0,6.9527545,158.74942,1008.2,80.0
2022-08-02 17:00:00+00:00,27.372002,93.73467,0.0,0.0,6.6087217,150.64235,1007.6,55.0
2022-08-02 18:00:00+00:00,26.972,94.8327,0.0,0.0,5.3517847,160.34608,1007.3,50.0
2022-08-02 19:00:00+00:00,26.772001,95.10643,0.0,0.0,4.896529,162.89719,1006.9,55.0
2022-08-02 20:00:00+00:00,26.622002,95.66636,0.0,0.0,5.00128,149.74365,1006.4,60.0
2022-08-02 21:00:00+00:00,26.072,96.79278,0.0,0.0,5.991594,147.26479,1006.4,65.0
2022-08-02 22:00:00+00:00,26.122002,95.366585,0.0,0.0,4.6102495,141.34016,1006.3,55.0
2022-08-02 23:00:00+00:00,26.472,95.66163,0.0,0.0,2.0364676,135.0001,1006.5,30.0
2022-08-03 00:00:00+00:00,27.972,89.70565,0.0,0.0,3.396233,122.00535,1007.4,120.0
2022-08-03 01:00:00+00:00,29.322,81.97019,0.0,0.0,2.7416782,156.80138,1007.5,370.0
2022-08-03 02:00:00+00:00,30.522001,74.0493,0.0,0.0,2.8116899,230.19447,1007.5,565.0
2022-08-03 03:00:00+00:00,31.372002,69.29488,0.0,0.0,1.835647,258.6901,1007.4,730.0
2022-08-03 04:00:00+00:00,32.272,65.26123,0.0,0.0,0.0,270.0,1006.9,825.0
2022-08-03 05:00:00+00:00,32.672,63.995186,0.0,0.0,4.0249224,243.43501,1006.4,925.0
2022-08-03 06:00:00+00:00,33.022,63.310444,0.0,0.0,3.7064266,209.0545,1005.6,1045.0
2022-08-03 07:00:00+00:00,33.322002,61.698906,0.0,0.0,3.671294,168.69011,1004.4,1095.0
2022-08-03 08:00:00+00:00,33.122,62.395393,0.0,0.0,6.28713,156.3706,1003.2,1080.0
2022-08-03 09:00:00+00:00,32.672,64.9555,0.0,0.0,7.7879906,146.3099,1002.5,995.0
2022-08-03 10:00:00+00:00,32.372,67.65356,0.0,0.0,8.404285,133.26433,1002.3,655.0
2022-08-03 11:00:00+00:00,31.272001,72.650955,0.0,0.0,10.495713,149.03632,1002.7,185.0
2022-08-03 12:00:00+00:00,30.972,76.3479,0.0,0.0,11.269782,153.43501,1003.5,290.0
2022-08-03 13:00:00+00:00,30.272001,79.93714,0.0,0.0,12.4811535,146.76828,1004.0,360.0
2022-08-03 14:00:00+00:00,29.672,83.47666,0.0,0.0,10.495713,157.8336,1005.1,345.0
2022-08-03 15:00:00+00:00,29.172,84.66249,0.0,0.0,9.904906,160.90642,1005.7,305.0
2022-08-03 16:00:00+00:00,28.772001,85.12312,0.0,0.0,10.661107,168.31065,1006.0,265.0
2022-08-03 17:00:00+00:00,28.522001,85.6035,0.0,0.0,10.24578,161.56496,1005.3,165.0
2022-08-03 18:00:00+00:00,28.272001,86.34366,0.0,0.0,9.565437,160.20103,1004.6,135.0
2022-08-03 19:00:00+00:00,28.072,87.35521,0.0,0.0,8.557102,157.75093,1004.0,140.0
2022-08-03 20:00:00+00:00,27.872002,88.3801,0.0,0.0,6.9247384,152.10283,1003.5,155.0
2022-08-03 21:00:00+00:00,27.572,91.014854,0.0,0.0,6.1305785,130.23628,1003.4,130.0
2022-08-03 22:00:00+00:00,27.122002,94.83829,0.0,0.0,5.1919937,123.690094,1003.3,80.0
2022-08-03 23:00:00+00:00,27.372002,93.73467,0.0,0.0,3.8268526,131.18582,1003.7,25.0
2022-08-04 00:00:00+00:00,28.372002,86.609116,0.0,0.0,4.8433046,138.01286,1004.7,145.0
2022-08-04 01:00:00+00:00,29.372002,82.462685,0.0,0.0,2.1897945,170.53775,1004.9,360.0
2022-08-04 02:00:00+00:00,30.322,79.70832,0.0,0.0,1.2979984,326.3099,1004.7,580.0
2022-08-04 03:00:00+00:00,31.672,73.366425,0.0,0.0,4.5820518,315.0001,1004.4,680.0
2022-08-04 04:00:00+00:00,32.372,71.35257,0.0,0.0,4.3498964,335.55606,1004.1,835.0
2022-08-04 05:00:00+00:00,32.922,69.99449,0.0,0.0,4.0249224,349.69522,1003.6,935.0
2022-08-04 06:00:00+00:00,33.322002,69.046104,0.0,0.0,1.2979984,326.3099,1002.6,1050.0
2022-08-04 07:00:00+00:00,33.572002,67.487404,0.3,0.3,2.1897945,80.53775,1001.6,1065.0
2022-08-04 08:00:00+00:00,32.372,70.93301,1.2,1.2,5.7599998,90.0,1001.0,1030.0
2022-08-04 09:00:00+00:00,32.172,71.73933,0.3,0.3,10.1376915,83.88459,1000.8,980.0
2022-08-04 10:00:00+00:00,30.922,77.70345,0.0,0.0,8.350138,82.56869,1000.7,340.0
2022-08-04 11:00:00+00:00,30.072,84.01305,0.2,0.2,7.928178,87.3975,1001.2,330.0
2022-08-04 12:00:00+00:00,29.572,84.20675,0.0,0.0,9.793058,107.10281,1002.0,355.0
