datetime,pm10_cams,pm2_5_cams,carbon_monoxide_cams,nitrogen_dioxide_cams,sulphur_dioxide_cams,ozone_cams,dust_cams
2025-07-08 12:00:00+00:00,72.6,72.2,1061.0,50.8,35.5,119.0,1.0
2025-07-08 13:00:00+00:00,85.7,85.2,1038.0,48.0,36.8,108.0,1.0
2025-07-08 14:00:00+00:00,73.8,73.6,905.0,44.1,38.6,93.0,0.0
2025-07-08 15:00:00+00:00,68.9,68.9,786.0,41.1,39.0,79.0,0.0
2025-07-08 16:00:00+00:00,68.2,68.0,723.0,39.6,37.0,70.0,0.0
2025-07-08 17:00:00+00:00,68.0,67.8,673.0,38.9,33.6,62.0,1.0
2025-07-08 18:00:00+00:00,68.2,67.5,629.0,39.2,31.0,54.0,1.0
2025-07-08 19:00:00+00:00,70.1,69.2,579.0,41.2,29.5,43.0,1.0
2025-07-08 20:00:00+00:00,75.7,74.0,535.0,44.3,28.7,32.0,2.0
2025-07-08 21:00:00+00:00,80.1,77.8,528.0,46.3,29.0,27.0,2.0
2025-07-08 22:00:00+00:00,87.8,85.2,595.0,47.2,31.3,28.0,2.0
2025-07-08 23:00:00+00:00,99.7,96.9,698.0,47.0,34.8,34.0,2.0
2025-07-09 00:00:00+00:00,70.1,66.4,758.0,36.3,27.3,48.0,2.0
2025-07-09 01:00:00+00:00,68.0,63.8,736.0,33.1,32.6,87.0,3.0
2025-07-09 02:00:00+00:00,69.6,66.8,670.0,28.5,39.7,142.0,4.0
2025-07-09 03:00:00+00:00,62.6,59.6,598.0,23.5,42.9,186.0,5.0
2025-07-09 04:00:00+00:00,55.9,51.8,515.0,17.5,38.5,210.0,7.0
2025-07-09 05:00:00+00:00,52.4,47.7,425.0,11.1,30.3,223.0,9.0
2025-07-09 06:00:00+00:00,50.5,45.2,377.0,7.3,24.2,225.0,10.0
2025-07-09 07:00:00+00:00,48.8,42.8,380.0,7.4,22.5,214.0,10.0
2025-07-09 08:00:00+00:00,48.0,41.4,426.0,10.0,22.9,192.0,9.0
2025-07-09 09:00:00+00:00,47.5,43.3,533.0,14.4,24.6,169.0,8.0
2025-07-09 10:00:00+00:00,49.8,47.8,751.0,21.0,27.9,148.0,6.0
2025-07-09 11:00:00+00:00,57.0,56.0,1030.0,29.4,32.5,126.0,3.0
2025-07-09 12:00:00+00:00,63.8,58.6,1247.0,53.3,33.5,76.0,10.0
2025-07-09 13:00:00+00:00,62.9,60.3,1359.0,43.4,32.2,85.0,7.0
2025-07-09 14:00:00+00:00,47.5,46.9,1409.0,29.8,30.4,96.0,3.0
2025-07-09 15:00:00+00:00,41.4,41.3,1393.0,20.0,28.7,101.0,0.0
2025-07-09 16:00:00+00:00,41.1,41.0,1285.0,17.8,27.6,94.0,0.0
2025-07-09 17:00:00+00:00,39.5,39.3,1113.0,19.4,26.5,82.0,0.0
2025-07-09 18:00:00+00:00,36.8,36.7,956.0,20.6,24.9,71.0,0.0
2025-07-09 19:00:00+00:00,31.7,31.2,838.0,19.3,21.7,66.0,1.0
2025-07-09 20:00:00+00:00,27.5,26.7,737.0,17.6,17.8,64.0,1.0
2025-07-09 21:00:00+00:00,27.8,26.9,664.0,17.3,15.7,61.0,2.0
2025-07-09 22:00:00+00:00,30.9,29.7,635.0,20.5,17.1,54.0,2.0
2025-07-09 23:00:00+00:00,37.7,36.6,635.0,25.1,20.2,46.0,2.0
2025-07-10 00:00:00+00:00,42.5,41.1,632.0,31.6,24.0,38.0,3.0
2025-07-10 01:00:00+00:00,41.6,40.0,620.0,28.1,24.9,57.0,3.0
2025-07-10 02:00:00+00:00,35.2,33.3,604.0,23.1,25.9,83.0,4.0
2025-07-10 03:00:00+00:00,33.1,31.0,575.0,18.2,25.4,110.0,4.0
2025-07-10 04:00:00+00:00,31.2,29.0,513.0,13.4,21.9,135.0,4.0
2025-07-10 05:00:00+00:00,30.6,28.5,438.0,8.6,16.9,160.0,4.0
2025-07-10 06:00:00+00:00,30.9,28.7,389.0,5.4,13.4,180.0,4.0
2025-07-10 07:00:00+00:00,31.7,29.6,381.0,4.1,12.4,194.0,4.0
2025-07-10 08:00:00+00:00,32.5,30.4,401.0,4.3,12.7,202.0,4.0
2025-07-10 09:00:00+00:00,33.6,31.5,449.0,7.1,14.2,200.0,4.0
2025-07-10 10:00:00+00:00,35.7,33.6,543.0,14.6,17.6,184.0,4.0
2025-07-10 11:00:00+00:00,44.0,42.1,666.0,24.5,22.2,159.0,3.0
2025-07-10 12:00:00+00:00,69.2,68.2,761.0,57.8,36.4,106.0,1.0
2025-07-10 13:00:00+00:00,99.0,98.0,807.0,49.8,32.6,99.0,1.0
2025-07-10 14:00:00+00:00,71.9,71.2,826.0,38.7,27.1,89.0,1.0
2025-07-10 15:00:00+00:00,46.2,45.9,827.0,29.6,21.9,79.0,1.0
2025-07-10 16:00:00+00:00,36.2,36.0,817.0,24.3,17.1,71.0,1.0
2025-07-10 17:00:00+00:00,31.4,31.2,790.0,20.9,12.6,63.0,0.0
2025-07-10 18:00:00+00:00,29.8,29.6,739.0,18.9,9.8,58.0,0.0
2025-07-10 19:00:00+00:00,30.5,30.3,636.0,18.4,9.6,56.0,0.0
2025-07-10 20:00:00+00:00,30.6,30.4,508.0,19.4,11.0,56.0,0.0
2025-07-10 21:00:00+00:00,28.8,28.6,434.0,20.7,12.9,57.0,0.0
2025-07-10 22:00:00+00:00,28.5,28.3,466.0,22.8,15.1,57.0,0.0
2025-07-10 23:00:00+00:00,29.8,29.6,552.0,25.3,17.8,57.0,0.0
2025-07-11 00:00:00+00:00,34.5,34.3,612.0,27.6,23.0,50.0,0.0
2025-07-11 01:00:00+00:00,29.5,29.3,613.0,22.7,21.7,74.0,0.0
2025-07-11 02:00:00+00:00,26.1,26.1,589.0,15.8,19.9,106.0,0.0
2025-07-11 03:00:00+00:00,24.9,24.9,557.0,10.5,18.1,133.0,0.0
2025-07-11 04:00:00+00:00,20.4,20.3,503.0,7.9,16.2,147.0,0.0
2025-07-11 05:00:00+00:00,20.1,20.1,442.0,6.9,14.4,155.0,0.0
2025-07-11 06:00:00+00:00,23.1,23.0,435.0,6.9,13.6,160.0,0.0
2025-07-11 07:00:00+00:00,24.4,24.3,520.0,7.5,14.4,167.0,0.0
2025-07-11 08:00:00+00:00,27.0,27.0,659.0,9.1,16.3,171.0,0.0
2025-07-11 09:00:00+00:00,29.5,29.5,802.0,12.9,18.5,166.0,0.0
2025-07-11 10:00:00+00:00,34.9,34.9,941.0,20.7,20.8,146.0,0.0
2025-07-11 11:00:00+00:00,46.4,46.4,1083.0,30.8,23.4,116.0,0.0
2025-07-11 12:00:00+00:00,42.7,42.7,1202.0,41.7,26.6,74.0,0.0
2025-07-11 13:00:00+00:00,48.7,48.7,1317.0,43.5,28.0,64.0,0.0
2025-07-11 14:00:00+00:00,53.0,53.0,1408.0,45.6,29.8,50.0,0.0
2025-07-11 15:00:00+00:00,54.7,54.7,1390.0,45.3,30.2,41.0,0.0
2025-07-11 16:00:00+00:00,53.9,53.8,1174.0,39.9,27.8,43.0,0.0
2025-07-11 17:00:00+00:00,41.3,41.2,848.0,32.1,23.9,50.0,0.0
2025-07-11 18:00:00+00:00,34.8,34.8,589.0,26.5,21.0,54.0,0.0
2025-07-11 19:00:00+00:00,39.3,39.2,463.0,25.8,20.2,51.0,0.0
2025-07-11 20:00:00+00:00,38.6,38.6,404.0,27.4,20.3,45.0,0.0
2025-07-11 21:00:00+00:00,36.7,36.7,387.0,28.5,20.6,41.0,0.0
2025-07-11 22:00:00+00:00,34.2,34.1,429.0,28.6,20.9,40.0,0.0
2025-07-11 23:00:00+00:00,34.1,34.1,513.0,28.2,21.3,41.0,0.0
2025-07-12 00:00:00+00:00,34.7,34.7,569.0,25.1,20.9,54.0,0.0
2025-07-12 01:00:00+00:00,29.2,29.1,562.0,20.1,19.7,81.0,0.0
2025-07-12 02:00:00+00:00,24.7,24.7,526.0,13.2,18.1,118.0,0.0
2025-07-12 03:00:00+00:00,26.3,26.1,496.0,7.9,16.9,150.0,0.0
2025-07-12 04:00:00+00:00,28.5,28.4,470.0,5.5,16.7,175.0,0.0
2025-07-12 05:00:00+00:00,30.6,30.5,449.0,4.8,17.1,194.0,0.0
2025-07-12 06:00:00+00:00,35.4,35.3,473.0,5.7,17.3,198.0,0.0
2025-07-12 07:00:00+00:00,35.9,35.7,565.0,8.1,16.7,175.0,0.0
2025-07-12 08:00:00+00:00,34.5,34.3,702.0,12.2,16.0,137.0,0.0
2025-07-12 09:00:00+00:00,32.5,32.4,851.0,18.5,16.7,103.0,0.0
2025-07-12 10:00:00+00:00,36.6,36.6,1004.0,28.4,19.7,80.0,0.0
2025-07-12 11:00:00+00:00,42.5,42.4,1169.0,40.5,24.2,62.0,0.0
2025-07-12 12:00:00+00:00,47.5,47.4,1345.0,52.8,32.3,40.0,0.0
2025-07-12 13:00:00+00:00,65.0,64.3,1562.0,58.4,36.8,33.0,0.0
2025-07-12 14:00:00+00:00,75.7,74.5,1788.0,66.0,43.1,23.0,0.0
2025-07-12 15:00:00+00:00,77.1,75.9,1928.0,71.5,48.1,16.0,0.0
2025-07-12 16:00:00+00:00,79.6,78.5,1938.0,73.1,51.0,13.0,0.0
2025-07-12 17:00:00+00:00,78.9,77.8,1862.0,72.5,52.6,12.0,0.0
2025-07-12 18:00:00+00:00,75.0,73.8,1732.0,71.1,52.7,12.0,0.0
2025-07-12 19:00:00+00:00,77.1,75.9,1527.0,69.6,50.4,10.0,0.0
2025-07-12 20:00:00+00:00,76.1,75.0,1269.0,67.2,46.7,8.0,0.0
2025-07-12 21:00:00+00:00,72.9,71.9,1059.0,63.1,43.9,10.0,0.0
2025-07-12 22:00:00+00:00,67.5,66.8,942.0,56.7,43.8,16.0,0.0
2025-07-12 23:00:00+00:00,65.7,65.0,873.0,48.7,44.7,27.0,0.0
2025-07-13 00:00:00+00:00,41.0,40.9,813.0,33.9,33.9,52.0,0.0
2025-07-13 01:00:00+00:00,35.7,35.7,750.0,26.9,31.7,82.0,0.0
2025-07-13 02:00:00+00:00,32.9,32.8,697.0,17.2,28.7,123.0,0.0
2025-07-13 03:00:00+00:00,30.2,30.2,654.0,9.6,26.0,159.0,0.0
2025-07-13 04:00:00+00:00,30.6,30.5,618.0,6.2,23.9,182.0,0.0
2025-07-13 05:00:00+00:00,31.5,31.5,592.0,5.0,22.1,199.0,0.0
2025-07-13 06:00:00+00:00,37.5,37.4,582.0,4.7,21.2,212.0,0.0
2025-07-13 07:00:00+00:00,41.9,41.8,569.0,4.4,21.5,226.0,0.0
2025-07-13 08:00:00+00:00,44.8,44.8,571.0,5.1,22.7,237.0,0.0
2025-07-13 09:00:00+00:00,46.7,46.7,652.0,8.2,23.7,233.0,0.0
2025-07-13 10:00:00+00:00,49.6,49.6,893.0,15.8,23.9,204.0,0.0
2025-07-13 11:00:00+00:00,63.1,63.1,1213.0,25.9,24.0,161.0,0.0
2025-07-13 12:00:00+00:00,76.1,76.1,1431.0,47.5,34.2,105.0,0.0
2025-07-13 13:00:00+00:00,89.6,89.6,1459.0,46.4,37.9,104.0,0.0
2025-07-13 14:00:00+00:00,88.9,88.7,1385.0,44.9,43.0,101.0,0.0
2025-07-13 15:00:00+00:00,92.7,92.7,1288.0,44.2,46.6,96.0,0.0
2025-07-13 16:00:00+00:00,100.1,100.1,1184.0,45.2,47.2,86.0,0.0
2025-07-13 17:00:00+00:00,103.6,103.6,1057.0,47.1,46.4,73.0,0.0
2025-07-13 18:00:00+00:00,110.6,110.6,942.0,48.6,45.2,61.0,0.0
2025-07-13 19:00:00+00:00,114.3,114.3,835.0,49.3,44.2,51.0,0.0
2025-07-13 20:00:00+00:00,117.8,117.8,739.0,49.6,42.9,42.0,0.0
2025-07-13 21:00:00+00:00,121.1,120.6,700.0,49.2,41.4,38.0,0.0
2025-07-13 22:00:00+00:00,129.9,129.9,771.0,48.5,38.9,35.0,0.0
2025-07-13 23:00:00+00:00,139.2,139.2,898.0,47.0,36.2,36.0,0.0
2025-07-14 00:00:00+00:00,66.6,66.4,963.0,27.2,16.4,52.0,0.0
2025-07-14 01:00:00+00:00,51.2,51.1,892.0,23.9,19.4,75.0,0.0
2025-07-14 02:00:00+00:00,45.6,45.5,758.0,19.4,23.5,107.0,0.0
2025-07-14 03:00:00+00:00,43.1,43.0,664.0,15.9,26.4,133.0,0.0
2025-07-14 04:00:00+00:00,42.8,42.7,646.0,14.6,26.9,145.0,0.0
2025-07-14 05:00:00+00:00,42.5,42.4,668.0,14.4,26.2,152.0,0.0
2025-07-14 06:00:00+00:00,42.4,42.3,720.0,14.2,25.8,161.0,0.0
2025-07-14 07:00:00+00:00,45.8,45.6,814.0,12.6,25.8,180.0,0.0
2025-07-14 08:00:00+00:00,51.0,50.9,938.0,11.1,26.2,202.0,0.0
2025-07-14 09:00:00+00:00,54.7,54.7,1043.0,13.0,27.6,212.0,0.0
2025-07-14 10:00:00+00:00,54.2,54.2,1122.0,21.2,30.9,203.0,0.0
2025-07-14 11:00:00+00:00,61.7,61.7,1182.0,32.9,35.4,183.0,0.0
2025-07-14 12:00:00+00:00,108.5,108.3,1190.0,54.0,44.8,111.0,0.0
2025-07-14 13:00:00+00:00,109.7,109.7,1108.0,54.5,45.8,95.0,0.0
2025-07-14 14:00:00+00:00,106.6,106.4,974.0,55.5,47.1,72.0,0.0
2025-07-14 15:00:00+00:00,114.3,114.1,868.0,57.8,47.9,52.0,0.0
2025-07-14 16:00:00+00:00,120.1,119.7,830.0,63.0,47.6,36.0,0.0
2025-07-14 17:00:00+00:00,129.0,129.0,820.0,69.6,46.8,23.0,0.0
2025-07-14 18:00:00+00:00,135.5,135.5,796.0,74.0,46.7,14.0,0.0
2025-07-14 19:00:00+00:00,124.8,124.3,730.0,74.8,48.1,9.0,0.0
2025-07-14 20:00:00+00:00,120.1,120.1,650.0,73.4,50.2,8.0,0.0
2025-07-14 21:00:00+00:00,121.1,120.6,603.0,70.0,51.7,11.0,0.0
2025-07-14 22:00:00+00:00,118.7,118.3,621.0,64.4,52.1,14.0,0.0
2025-07-14 23:00:00+00:00,112.2,112.0,672.0,56.9,52.0,20.0,0.0
2025-07-15 00:00:00+00:00,50.2,49.7,700.0,34.1,31.7,42.0,1.0
2025-07-15 01:00:00+00:00,48.7,48.2,679.0,31.0,34.0,59.0,1.0
2025-07-15 02:00:00+00:00,48.5,48.1,635.0,26.6,37.1,83.0,0.0
2025-07-15 03:00:00+00:00,53.0,52.6,596.0,21.9,38.6,116.0,0.0
2025-07-15 04:00:00+00:00,59.3,59.0,570.0,16.5,36.9,164.0,0.0
2025-07-15 05:00:00+00:00,61.7,61.5,549.0,10.9,33.6,220.0,0.0
2025-07-15 06:00:00+00:00,65.2,65.0,529.0,7.3,30.8,260.0,0.0
2025-07-15 07:00:00+00:00,68.0,67.8,488.0,6.0,29.1,277.0,0.0
2025-07-15 08:00:00+00:00,63.6,63.3,448.0,6.8,27.9,278.0,0.0
2025-07-15 09:00:00+00:00,63.8,63.6,477.0,10.8,27.7,265.0,0.0
2025-07-15 10:00:00+00:00,64.3,64.0,656.0,20.8,29.6,230.0,0.0
2025-07-15 11:00:00+00:00,73.6,73.3,905.0,34.0,32.5,181.0,0.0
2025-07-15 12:00:00+00:00,77.1,76.6,1044.0,42.3,35.9,119.0,0.0
2025-07-15 13:00:00+00:00,77.5,76.8,969.0,44.8,35.2,98.0,0.0
2025-07-15 14:00:00+00:00,78.0,76.6,786.0,48.2,34.1,69.0,1.0
2025-07-15 15:00:00+00:00,76.8,75.4,632.0,49.7,31.9,47.0,1.0
2025-07-15 16:00:00+00:00,69.6,67.5,568.0,48.0,27.9,38.0,1.0
2025-07-15 17:00:00+00:00,62.2,59.1,534.0,44.5,22.9,36.0,1.0
