location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2161320,7771986,Vân Hà-2131296,2024-01-29 15:00:00+00:00,21.1476,105.9159,no2,µg/m³,12.8
2161320,7771986,Vân Hà-2131296,2024-01-29 16:00:00+00:00,21.1476,105.9159,no2,µg/m³,16.7
2161320,7771986,Vân Hà-2131296,2024-01-29 17:00:00+00:00,21.1476,105.9159,no2,µg/m³,16.6
2161320,7772035,Vân Hà-2131296,2024-01-29 15:00:00+00:00,21.1476,105.9159,pm10,µg/m³,61.0
2161320,7772035,Vân Hà-2131296,2024-01-29 16:00:00+00:00,21.1476,105.9159,pm10,µg/m³,60.8
2161320,7772035,Vân Hà-2131296,2024-01-29 17:00:00+00:00,21.1476,105.9159,pm10,µg/m³,65.5
2161320,7772041,Vân Hà-2131296,2024-01-29 15:00:00+00:00,21.1476,105.9159,co,µg/m³,756.0
2161320,7772041,Vân Hà-2131296,2024-01-29 16:00:00+00:00,21.1476,105.9159,co,µg/m³,794.9
2161320,7772041,Vân Hà-2131296,2024-01-29 17:00:00+00:00,21.1476,105.9159,co,µg/m³,652.6
2161320,7772059,Vân Hà-2131296,2024-01-29 15:00:00+00:00,21.1476,105.9159,pm25,µg/m³,55.8
2161320,7772059,Vân Hà-2131296,2024-01-29 16:00:00+00:00,21.1476,105.9159,pm25,µg/m³,55.6
2161320,7772059,Vân Hà-2131296,2024-01-29 17:00:00+00:00,21.1476,105.9159,pm25,µg/m³,60.0
2161320,7771986,Vân Hà-2131296,2024-01-29 18:00:00+00:00,21.1476,105.9159,no2,µg/m³,11.3
2161320,7771986,Vân Hà-2131296,2024-01-29 19:00:00+00:00,21.1476,105.9159,no2,µg/m³,8.6
2161320,7771986,Vân Hà-2131296,2024-01-29 20:00:00+00:00,21.1476,105.9159,no2,µg/m³,8.4
2161320,7771986,Vân Hà-2131296,2024-01-29 21:00:00+00:00,21.1476,105.9159,no2,µg/m³,8.4
2161320,7771986,Vân Hà-2131296,2024-01-29 22:00:00+00:00,21.1476,105.9159,no2,µg/m³,6.4
2161320,7771986,Vân Hà-2131296,2024-01-29 23:00:00+00:00,21.1476,105.9159,no2,µg/m³,6.4
2161320,7771986,Vân Hà-2131296,2024-01-30 00:00:00+00:00,21.1476,105.9159,no2,µg/m³,6.3
2161320,7771986,Vân Hà-2131296,2024-01-30 01:00:00+00:00,21.1476,105.9159,no2,µg/m³,6.5
2161320,7771986,Vân Hà-2131296,2024-01-30 02:00:00+00:00,21.1476,105.9159,no2,µg/m³,7.1
2161320,7771986,Vân Hà-2131296,2024-01-30 03:00:00+00:00,21.1476,105.9159,no2,µg/m³,6.3
2161320,7771986,Vân Hà-2131296,2024-01-30 04:00:00+00:00,21.1476,105.9159,no2,µg/m³,8.4
2161320,7771986,Vân Hà-2131296,2024-01-30 05:00:00+00:00,21.1476,105.9159,no2,µg/m³,7.5
2161320,7771986,Vân Hà-2131296,2024-01-30 06:00:00+00:00,21.1476,105.9159,no2,µg/m³,10.3
2161320,7771986,Vân Hà-2131296,2024-01-30 07:00:00+00:00,21.1476,105.9159,no2,µg/m³,13.0
2161320,7771986,Vân Hà-2131296,2024-01-30 08:00:00+00:00,21.1476,105.9159,no2,µg/m³,11.2
2161320,7771986,Vân Hà-2131296,2024-01-30 09:00:00+00:00,21.1476,105.9159,no2,µg/m³,11.1
2161320,7771986,Vân Hà-2131296,2024-01-30 10:00:00+00:00,21.1476,105.9159,no2,µg/m³,13.4
2161320,7771986,Vân Hà-2131296,2024-01-30 11:00:00+00:00,21.1476,105.9159,no2,µg/m³,16.1
2161320,7771986,Vân Hà-2131296,2024-01-30 12:00:00+00:00,21.1476,105.9159,no2,µg/m³,15.1
2161320,7771986,Vân Hà-2131296,2024-01-30 13:00:00+00:00,21.1476,105.9159,no2,µg/m³,13.6
2161320,7771986,Vân Hà-2131296,2024-01-30 14:00:00+00:00,21.1476,105.9159,no2,µg/m³,15.3
2161320,7771986,Vân Hà-2131296,2024-01-30 15:00:00+00:00,21.1476,105.9159,no2,µg/m³,18.5
2161320,7771986,Vân Hà-2131296,2024-01-30 16:00:00+00:00,21.1476,105.9159,no2,µg/m³,22.4
2161320,7771986,Vân Hà-2131296,2024-01-30 17:00:00+00:00,21.1476,105.9159,no2,µg/m³,16.6
2161320,7772035,Vân Hà-2131296,2024-01-29 18:00:00+00:00,21.1476,105.9159,pm10,µg/m³,65.6
2161320,7772035,Vân Hà-2131296,2024-01-29 19:00:00+00:00,21.1476,105.9159,pm10,µg/m³,75.1
2161320,7772035,Vân Hà-2131296,2024-01-29 20:00:00+00:00,21.1476,105.9159,pm10,µg/m³,77.9
2161320,7772035,Vân Hà-2131296,2024-01-29 21:00:00+00:00,21.1476,105.9159,pm10,µg/m³,67.0
2161320,7772035,Vân Hà-2131296,2024-01-29 22:00:00+00:00,21.1476,105.9159,pm10,µg/m³,23.1
2161320,7772035,Vân Hà-2131296,2024-01-29 23:00:00+00:00,21.1476,105.9159,pm10,µg/m³,66.1
2161320,7772035,Vân Hà-2131296,2024-01-30 00:00:00+00:00,21.1476,105.9159,pm10,µg/m³,48.1
2161320,7772035,Vân Hà-2131296,2024-01-30 01:00:00+00:00,21.1476,105.9159,pm10,µg/m³,44.8
2161320,7772035,Vân Hà-2131296,2024-01-30 02:00:00+00:00,21.1476,105.9159,pm10,µg/m³,58.6
2161320,7772035,Vân Hà-2131296,2024-01-30 03:00:00+00:00,21.1476,105.9159,pm10,µg/m³,59.6
2161320,7772035,Vân Hà-2131296,2024-01-30 04:00:00+00:00,21.1476,105.9159,pm10,µg/m³,46.3
2161320,7772035,Vân Hà-2131296,2024-01-30 05:00:00+00:00,21.1476,105.9159,pm10,µg/m³,60.1
2161320,7772035,Vân Hà-2131296,2024-01-30 06:00:00+00:00,21.1476,105.9159,pm10,µg/m³,83.3
2161320,7772035,Vân Hà-2131296,2024-01-30 07:00:00+00:00,21.1476,105.9159,pm10,µg/m³,90.0
2161320,7772035,Vân Hà-2131296,2024-01-30 08:00:00+00:00,21.1476,105.9159,pm10,µg/m³,92.2
2161320,7772035,Vân Hà-2131296,2024-01-30 09:00:00+00:00,21.1476,105.9159,pm10,µg/m³,101.4
2161320,7772035,Vân Hà-2131296,2024-01-30 10:00:00+00:00,21.1476,105.9159,pm10,µg/m³,85.1
2161320,7772035,Vân Hà-2131296,2024-01-30 11:00:00+00:00,21.1476,105.9159,pm10,µg/m³,77.1
2161320,7772035,Vân Hà-2131296,2024-01-30 12:00:00+00:00,21.1476,105.9159,pm10,µg/m³,85.5
2161320,7772035,Vân Hà-2131296,2024-01-30 13:00:00+00:00,21.1476,105.9159,pm10,µg/m³,87.0
2161320,7772035,Vân Hà-2131296,2024-01-30 14:00:00+00:00,21.1476,105.9159,pm10,µg/m³,90.0
2161320,7772035,Vân Hà-2131296,2024-01-30 15:00:00+00:00,21.1476,105.9159,pm10,µg/m³,97.2
2161320,7772035,Vân Hà-2131296,2024-01-30 16:00:00+00:00,21.1476,105.9159,pm10,µg/m³,92.6
2161320,7772035,Vân Hà-2131296,2024-01-30 17:00:00+00:00,21.1476,105.9159,pm10,µg/m³,99.9
2161320,7772041,Vân Hà-2131296,2024-01-29 18:00:00+00:00,21.1476,105.9159,co,µg/m³,573.7
2161320,7772041,Vân Hà-2131296,2024-01-29 19:00:00+00:00,21.1476,105.9159,co,µg/m³,440.1
2161320,7772041,Vân Hà-2131296,2024-01-29 20:00:00+00:00,21.1476,105.9159,co,µg/m³,436.8
2161320,7772041,Vân Hà-2131296,2024-01-29 21:00:00+00:00,21.1476,105.9159,co,µg/m³,455.6
2161320,7772041,Vân Hà-2131296,2024-01-29 22:00:00+00:00,21.1476,105.9159,co,µg/m³,491.5
2161320,7772041,Vân Hà-2131296,2024-01-29 23:00:00+00:00,21.1476,105.9159,co,µg/m³,468.0
2161320,7772041,Vân Hà-2131296,2024-01-30 00:00:00+00:00,21.1476,105.9159,co,µg/m³,504.8
2161320,7772041,Vân Hà-2131296,2024-01-30 01:00:00+00:00,21.1476,105.9159,co,µg/m³,593.3
2161320,7772041,Vân Hà-2131296,2024-01-30 02:00:00+00:00,21.1476,105.9159,co,µg/m³,536.8
2161320,7772041,Vân Hà-2131296,2024-01-30 03:00:00+00:00,21.1476,105.9159,co,µg/m³,586.7
2161320,7772041,Vân Hà-2131296,2024-01-30 04:00:00+00:00,21.1476,105.9159,co,µg/m³,560.2
2161320,7772041,Vân Hà-2131296,2024-01-30 05:00:00+00:00,21.1476,105.9159,co,µg/m³,612.4
2161320,7772041,Vân Hà-2131296,2024-01-30 06:00:00+00:00,21.1476,105.9159,co,µg/m³,663.3
2161320,7772041,Vân Hà-2131296,2024-01-30 07:00:00+00:00,21.1476,105.9159,co,µg/m³,658.5
2161320,7772041,Vân Hà-2131296,2024-01-30 08:00:00+00:00,21.1476,105.9159,co,µg/m³,636.8
2161320,7772041,Vân Hà-2131296,2024-01-30 09:00:00+00:00,21.1476,105.9159,co,µg/m³,717.4
2161320,7772041,Vân Hà-2131296,2024-01-30 10:00:00+00:00,21.1476,105.9159,co,µg/m³,770.3
2161320,7772041,Vân Hà-2131296,2024-01-30 11:00:00+00:00,21.1476,105.9159,co,µg/m³,767.6
2161320,7772041,Vân Hà-2131296,2024-01-30 12:00:00+00:00,21.1476,105.9159,co,µg/m³,861.9
2161320,7772041,Vân Hà-2131296,2024-01-30 13:00:00+00:00,21.1476,105.9159,co,µg/m³,828.0
2161320,7772041,Vân Hà-2131296,2024-01-30 14:00:00+00:00,21.1476,105.9159,co,µg/m³,903.1
2161320,7772041,Vân Hà-2131296,2024-01-30 15:00:00+00:00,21.1476,105.9159,co,µg/m³,1308.2
2161320,7772041,Vân Hà-2131296,2024-01-30 16:00:00+00:00,21.1476,105.9159,co,µg/m³,1427.2
