location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2161314,7771972,Tây Hồ Tây-2131290,2024-01-29 06:00:00+00:00,21.0563,105.7974,pm25,µg/m³,42.6
2161314,7771972,Tây Hồ Tây-2131290,2024-01-29 07:00:00+00:00,21.0563,105.7974,pm25,µg/m³,48.2
2161314,7771972,Tây Hồ Tây-2131290,2024-01-29 08:00:00+00:00,21.0563,105.7974,pm25,µg/m³,49.2
2161314,7771982,Tây Hồ Tây-2131290,2024-01-29 06:00:00+00:00,21.0563,105.7974,pm10,µg/m³,45.4
2161314,7771982,Tây Hồ Tây-2131290,2024-01-29 07:00:00+00:00,21.0563,105.7974,pm10,µg/m³,51.5
2161314,7771982,Tây Hồ Tây-2131290,2024-01-29 08:00:00+00:00,21.0563,105.7974,pm10,µg/m³,52.9
2161314,7772054,Tây Hồ Tây-2131290,2024-01-29 06:00:00+00:00,21.0563,105.7974,co,µg/m³,320.6
2161314,7772054,Tây Hồ Tây-2131290,2024-01-29 07:00:00+00:00,21.0563,105.7974,co,µg/m³,369.1
2161314,7772054,Tây Hồ Tây-2131290,2024-01-29 08:00:00+00:00,21.0563,105.7974,co,µg/m³,399.4
2161314,7772066,Tây Hồ Tây-2131290,2024-01-29 06:00:00+00:00,21.0563,105.7974,no2,µg/m³,16.7
2161314,7772066,Tây Hồ Tây-2131290,2024-01-29 07:00:00+00:00,21.0563,105.7974,no2,µg/m³,20.4
2161314,7772066,Tây Hồ Tây-2131290,2024-01-29 08:00:00+00:00,21.0563,105.7974,no2,µg/m³,20.2
2161314,7771972,Tây Hồ Tây-2131290,2024-01-29 22:00:00+00:00,21.0563,105.7974,pm25,µg/m³,75.8
2161314,7771972,Tây Hồ Tây-2131290,2024-01-29 23:00:00+00:00,21.0563,105.7974,pm25,µg/m³,77.4
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 00:00:00+00:00,21.0563,105.7974,pm25,µg/m³,73.3
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 02:00:00+00:00,21.0563,105.7974,pm25,µg/m³,64.8
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 03:00:00+00:00,21.0563,105.7974,pm25,µg/m³,60.9
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 04:00:00+00:00,21.0563,105.7974,pm25,µg/m³,52.6
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 06:00:00+00:00,21.0563,105.7974,pm25,µg/m³,54.8
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 07:00:00+00:00,21.0563,105.7974,pm25,µg/m³,56.3
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 08:00:00+00:00,21.0563,105.7974,pm25,µg/m³,45.7
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 12:00:00+00:00,21.0563,105.7974,pm25,µg/m³,45.6
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 13:00:00+00:00,21.0563,105.7974,pm25,µg/m³,48.2
2161314,7771972,Tây Hồ Tây-2131290,2024-01-30 14:00:00+00:00,21.0563,105.7974,pm25,µg/m³,51.1
2161314,7771982,Tây Hồ Tây-2131290,2024-01-29 22:00:00+00:00,21.0563,105.7974,pm10,µg/m³,81.4
2161314,7771982,Tây Hồ Tây-2131290,2024-01-29 23:00:00+00:00,21.0563,105.7974,pm10,µg/m³,83.0
2161314,7771982,Tây Hồ Tây-2131290,2024-01-30 00:00:00+00:00,21.0563,105.7974,pm10,µg/m³,77.2
2161314,7771982,Tây Hồ Tây-2131290,2024-01-30 02:00:00+00:00,21.0563,105.7974,pm10,µg/m³,80.6
2161314,7771982,Tây Hồ Tây-2131290,2024-01-30 03:00:00+00:00,21.0563,105.7974,pm10,µg/m³,75.5
