location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2161291,7771974,Cầu Diễn-2131267,2024-01-22 01:00:00+00:00,21.0398,105.7652,no2,µg/m³,30.1
2161291,7771974,Cầu Diễn-2131267,2024-01-22 02:00:00+00:00,21.0398,105.7652,no2,µg/m³,48.9
2161291,7771974,Cầu Diễn-2131267,2024-01-22 03:00:00+00:00,21.0398,105.7652,no2,µg/m³,42.1
2161291,7772023,Cầu Diễn-2131267,2024-01-22 01:00:00+00:00,21.0398,105.7652,pm25,µg/m³,23.1
2161291,7772023,Cầu Diễn-2131267,2024-01-22 02:00:00+00:00,21.0398,105.7652,pm25,µg/m³,20.2
2161291,7772023,Cầu Diễn-2131267,2024-01-22 03:00:00+00:00,21.0398,105.7652,pm25,µg/m³,28.9
2161291,7772103,Cầu Diễn-2131267,2024-01-22 01:00:00+00:00,21.0398,105.7652,co,µg/m³,2456.5
2161291,7772103,Cầu Diễn-2131267,2024-01-22 02:00:00+00:00,21.0398,105.7652,co,µg/m³,3001.4
2161291,7772103,Cầu Diễn-2131267,2024-01-22 03:00:00+00:00,21.0398,105.7652,co,µg/m³,1899.6
2161291,7772105,Cầu Diễn-2131267,2024-01-22 01:00:00+00:00,21.0398,105.7652,pm10,µg/m³,32.9
2161291,7772105,Cầu Diễn-2131267,2024-01-22 02:00:00+00:00,21.0398,105.7652,pm10,µg/m³,32.6
2161291,7772105,Cầu Diễn-2131267,2024-01-22 03:00:00+00:00,21.0398,105.7652,pm10,µg/m³,51.6
