datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2024-01-28 17:00:00+00:00,12.4695,72.79175,0.0,0.0,6.28713,13.240531,1025.3
2024-01-28 18:00:00+00:00,12.419499,72.78262,0.0,0.0,6.924738,351.02744,1025.1
2024-01-28 19:00:00+00:00,12.2195,73.49425,0.0,0.0,10.805999,358.09088,1024.5
2024-01-28 20:00:00+00:00,11.7695,78.324776,0.0,0.0,8.707238,7.12493,1023.8
2024-01-28 21:00:00+00:00,11.6195,81.00411,0.0,0.0,7.208994,2.8623457,1023.2
2024-01-28 22:00:00+00:00,11.5695,82.65834,0.0,0.0,7.6367526,351.87,1023.3
2024-01-28 23:00:00+00:00,11.6195,82.94419,0.0,0.0,7.2805495,351.4693,1023.9
2024-01-29 00:00:00+00:00,11.6195,84.35495,0.1,0.1,7.968939,341.56494,1024.2
2024-01-29 01:00:00+00:00,12.1195,82.17153,0.0,0.0,7.0911775,23.962492,1025.0
2024-01-29 02:00:00+00:00,13.1195,78.26425,0.0,0.0,7.5599995,360.0,1025.6
2024-01-29 03:00:00+00:00,13.5195,77.54084,0.0,0.0,7.2,360.0,1025.3
2024-01-29 04:00:00+00:00,14.5695,74.905205,0.0,0.0,7.92,360.0,1024.3
2024-01-29 05:00:00+00:00,15.669499,70.49476,0.0,0.0,7.2805495,351.4693,1023.1
2024-01-29 06:00:00+00:00,16.3195,68.30931,0.0,0.0,6.162207,353.29025,1021.5
2024-01-29 07:00:00+00:00,17.5195,65.44715,0.0,0.0,4.2136917,340.0168,1020.5
2024-01-29 08:00:00+00:00,17.9195,65.10083,0.0,0.0,2.16,360.0,1019.4
2024-01-29 09:00:00+00:00,17.8195,65.51178,0.0,0.0,4.3498964,65.55606,1018.8
2024-01-29 10:00:00+00:00,17.2695,67.376724,0.0,0.0,6.725354,74.47583,1018.8
2024-01-29 11:00:00+00:00,15.2195,76.778206,0.0,0.0,7.8954163,65.77226,1019.3
2024-01-29 12:00:00+00:00,14.7195,78.7646,0.0,0.0,9.085988,56.3099,1019.8
2024-01-29 13:00:00+00:00,13.8195,82.38592,0.0,0.0,6.193674,54.46224,1020.6
2024-01-29 14:00:00+00:00,13.7695,82.65384,0.0,0.0,5.6233797,39.805527,1021.3
2024-01-29 15:00:00+00:00,13.3195,86.82114,0.0,0.0,5.00128,59.743652,1021.4
2024-01-29 16:00:00+00:00,13.419499,88.57128,0.0,0.0,4.896529,72.89719,1021.0
2024-01-29 17:00:00+00:00,13.5695,88.29197,0.0,0.0,2.52,360.0,1020.6
2024-01-29 18:00:00+00:00,13.7695,84.59579,0.0,0.0,2.3051248,321.34018,1020.3
2024-01-29 19:00:00+00:00,13.5195,87.12811,0.0,0.0,2.3051248,321.34018,1019.7
2024-01-29 20:00:00+00:00,13.6195,86.277245,0.0,0.0,2.7416782,293.1986,1019.0
2024-01-29 21:00:00+00:00,13.6195,86.849915,0.0,0.0,1.609969,296.56497,1018.7
2024-01-29 22:00:00+00:00,13.6195,87.425934,0.0,0.0,1.9386592,291.80148,1019.0
2024-01-29 23:00:00+00:00,13.7695,86.007385,0.0,0.0,2.5455842,315.0001,1019.3
2024-01-30 00:00:00+00:00,13.8695,85.73375,0.0,0.0,3.6,306.86996,1020.0
2024-01-30 01:00:00+00:00,13.7695,84.03688,0.0,0.0,5.315336,331.69934,1021.5
2024-01-30 02:00:00+00:00,14.6195,81.67214,0.0,0.0,4.6800003,337.3801,1021.9
2024-01-30 03:00:00+00:00,15.8195,78.15012,0.0,0.0,3.7585104,343.3007,1021.9
2024-01-30 04:00:00+00:00,17.119501,75.08594,0.0,0.0,1.484318,14.036275,1021.0
2024-01-30 05:00:00+00:00,18.2695,73.5832,0.0,0.0,2.968636,165.96373,1019.6
2024-01-30 06:00:00+00:00,19.119501,71.61232,0.0,0.0,6.379216,163.61038,1018.2
2024-01-30 07:00:00+00:00,19.619501,71.01187,0.0,0.0,7.072878,165.2564,1017.1
2024-01-30 08:00:00+00:00,19.719501,72.187225,0.1,0.1,8.654986,163.0724,1016.3
2024-01-30 09:00:00+00:00,19.969501,71.53732,0.0,0.0,9.449572,162.25523,1016.3
2024-01-30 10:00:00+00:00,19.619501,74.53351,0.0,0.0,6.696387,143.74608,1016.2
2024-01-30 11:00:00+00:00,18.3195,82.93578,0.0,0.0,4.896529,107.10281,1016.5
2024-01-30 12:00:00+00:00,17.8195,85.03507,0.0,0.0,5.1919937,123.690094,1017.3
2024-01-30 13:00:00+00:00,17.219501,87.46906,0.0,0.0,4.452954,104.03627,1018.2
