datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2024-01-28 17:00:00+00:00,12.411,72.78106,0.0,0.0,6.28713,13.240531,1025.3
2024-01-28 18:00:00+00:00,12.361,72.77192,0.0,0.0,6.924738,351.02744,1025.1
2024-01-28 19:00:00+00:00,12.161,73.48377,0.0,0.0,10.805999,358.09088,1024.5
2024-01-28 20:00:00+00:00,11.711,78.315926,0.0,0.0,8.707238,7.12493,1023.8
2024-01-28 21:00:00+00:00,11.561001,80.99622,0.0,0.0,7.208994,2.8623457,1023.2
2024-01-28 22:00:00+00:00,11.511001,82.65105,0.0,0.0,7.6367526,351.87,1023.3
2024-01-28 23:00:00+00:00,11.561001,82.93703,0.0,0.0,7.2805495,351.4693,1023.9
2024-01-29 00:00:00+00:00,11.561001,84.34833,0.1,0.1,7.968939,341.56494,1024.2
2024-01-29 01:00:00+00:00,12.061001,82.164085,0.0,0.0,7.0911775,23.962492,1025.0
2024-01-29 02:00:00+00:00,13.061001,78.25542,0.0,0.0,7.5599995,360.0,1025.6
2024-01-29 03:00:00+00:00,13.461,77.53178,0.0,0.0,7.2,360.0,1025.3
2024-01-29 04:00:00+00:00,14.511001,74.89529,0.0,0.0,7.92,360.0,1024.3
2024-01-29 05:00:00+00:00,15.611,70.48348,0.0,0.0,7.2805495,351.4693,1023.1
2024-01-29 06:00:00+00:00,16.261,68.29743,0.0,0.0,6.162207,353.29025,1021.5
2024-01-29 07:00:00+00:00,17.461,65.43453,0.0,0.0,4.2136917,340.0168,1020.5
2024-01-29 08:00:00+00:00,17.861,65.08814,0.0,0.0,2.16,360.0,1019.4
2024-01-29 09:00:00+00:00,17.761,65.49919,0.0,0.0,4.3498964,65.55606,1018.8
2024-01-29 10:00:00+00:00,17.211,67.36461,0.0,0.0,6.725354,74.47583,1018.8
2024-01-29 11:00:00+00:00,15.161,76.768936,0.0,0.0,7.8954163,65.77226,1019.3
2024-01-29 12:00:00+00:00,14.661,78.75601,0.0,0.0,9.085988,56.3099,1019.8
2024-01-29 13:00:00+00:00,13.761001,82.3786,0.0,0.0,6.193674,54.46224,1020.6
2024-01-29 14:00:00+00:00,13.711,82.64664,0.0,0.0,5.6233797,39.805527,1021.3
2024-01-29 15:00:00+00:00,13.261001,86.81549,0.0,0.0,5.00128,59.743652,1021.4
2024-01-29 16:00:00+00:00,13.361,88.566345,0.0,0.0,4.896529,72.89719,1021.0
2024-01-29 17:00:00+00:00,13.511001,88.28693,0.0,0.0,2.52,360.0,1020.6
2024-01-29 18:00:00+00:00,13.711,84.58931,0.0,0.0,2.3051248,321.34018,1020.3
2024-01-29 19:00:00+00:00,13.461,87.12261,0.0,0.0,2.3051248,321.34018,1019.7
2024-01-29 20:00:00+00:00,13.561001,86.271416,0.0,0.0,2.7416782,293.1986,1019.0
2024-01-29 21:00:00+00:00,13.561001,86.844315,0.0,0.0,1.609969,296.56497,1018.7
2024-01-29 22:00:00+00:00,13.561001,87.420555,0.0,0.0,1.9386592,291.80148,1019.0
2024-01-29 23:00:00+00:00,13.711,86.001465,0.0,0.0,2.5455842,315.0001,1019.3
2024-01-30 00:00:00+00:00,13.811001,85.7277,0.0,0.0,3.6,306.86996,1020.0
2024-01-30 01:00:00+00:00,13.711,84.03019,0.0,0.0,5.315336,331.69934,1021.5
2024-01-30 02:00:00+00:00,14.561001,81.66459,0.0,0.0,4.6800003,337.3801,1021.9
2024-01-30 03:00:00+00:00,15.761001,78.14136,0.0,0.0,3.7585104,343.3007,1021.9
2024-01-30 04:00:00+00:00,17.061,75.07618,0.0,0.0,1.484318,14.036275,1021.0
2024-01-30 05:00:00+00:00,18.211,73.573006,0.0,0.0,2.968636,165.96373,1019.6
2024-01-30 06:00:00+00:00,19.061,71.60153,0.0,0.0,6.379216,163.61038,1018.2
2024-01-30 07:00:00+00:00,19.561,71.00092,0.0,0.0,7.072878,165.2564,1017.1
2024-01-30 08:00:00+00:00,19.661001,72.176636,0.1,0.1,8.654986,163.0724,1016.3
2024-01-30 09:00:00+00:00,19.911001,71.52656,0.0,0.0,9.449572,162.25523,1016.3
2024-01-30 10:00:00+00:00,19.561,74.52365,0.0,0.0,6.696387,143.74608,1016.2
2024-01-30 11:00:00+00:00,18.261,82.928795,0.0,0.0,4.896529,107.10281,1016.5
2024-01-30 12:00:00+00:00,17.761,85.028854,0.0,0.0,5.1919937,123.690094,1017.3
2024-01-30 13:00:00+00:00,17.161001,87.46379,0.0,0.0,4.452954,104.03627,1018.2
2024-01-30 14:00:00+00:00,17.311,86.91707,0.7,0.7,5.6920996,108.43504,1018.7
2024-01-30 15:00:00+00:00,16.911001,90.00881,0.0,0.0,6.489992,109.440125,1018.6
2024-01-30 16:00:00+00:00,16.161001,93.80004,0.0,0.0,6.439876,116.56499,1018.1
2024-01-30 17:00:00+00:00,16.411001,94.41492,0.0,0.0,5.1919937,123.690094,1017.9
2024-01-30 18:00:00+00:00,16.711,94.42751,0.0,0.0,5.3517847,132.27362,1017.5
2024-01-30 19:00:00+00:00,16.811,95.03659,0.0,0.0,5.8603754,132.5104,1016.9
2024-01-30 20:00:00+00:00,17.011,95.044044,0.0,0.0,5.6002855,135.0001,1016.4
2024-01-30 21:00:00+00:00,17.011,95.6515,0.0,0.0,5.6233797,140.19447,1016.1
2024-01-30 22:00:00+00:00,16.961,96.56779,0.0,0.0,3.4152596,161.56496,1016.3
2024-01-30 23:00:00+00:00,16.911001,97.182915,0.0,0.0,2.968636,194.03627,1016.9
2024-01-31 00:00:00+00:00,16.911001,97.182915,0.0,0.0,2.2768397,251.56496,1017.6
2024-01-31 01:00:00+00:00,16.311,97.48097,0.1,0.1,4.5820518,315.0001,1019.0
2024-01-31 02:00:00+00:00,17.061,92.06032,0.0,0.0,6.638072,310.60123,1019.6
2024-01-31 03:00:00+00:00,17.511,89.19296,0.0,0.0,7.386582,313.0251,1019.9
2024-01-31 04:00:00+00:00,18.061,86.43296,0.0,0.0,6.989936,325.4914,1018.8
2024-01-31 05:00:00+00:00,19.211,81.72838,0.0,0.0,4.198285,329.03632,1017.7
2024-01-31 06:00:00+00:00,20.261,78.30217,0.0,0.0,2.0991426,329.03632,1016.3
2024-01-31 07:00:00+00:00,21.111,76.22195,0.0,0.0,2.2768397,161.56496,1014.9
2024-01-31 08:00:00+00:00,21.311,76.73805,0.0,0.0,7.0911775,156.0375,1014.0
2024-01-31 09:00:00+00:00,21.661001,77.27847,0.0,0.0,9.19939,149.42085,1013.9
2024-01-31 10:00:00+00:00,21.111,80.94098,0.0,0.0,8.435069,140.19447,1014.2
2024-01-31 11:00:00+00:00,20.211,86.367,0.0,0.0,4.3498964,114.44395,1014.6
2024-01-31 12:00:00+00:00,19.761,89.087074,0.0,0.0,4.73506,98.74608,1014.6
2024-01-31 13:00:00+00:00,19.561,90.768845,0.0,0.0,6.1305785,130.23628,1015.6
2024-01-31 14:00:00+00:00,19.561,92.2051,0.0,0.0,7.928177,140.52757,1016.2
2024-01-31 15:00:00+00:00,19.661001,93.959404,0.0,0.0,7.8954163,155.77226,1016.2
2024-01-31 16:00:00+00:00,19.361,96.027214,0.0,0.0,9.227524,159.44388,1016.3
2024-01-31 17:00:00+00:00,19.561,94.84069,0.0,0.0,10.028439,158.96242,1016.2
2024-01-31 18:00:00+00:00,19.661001,94.548676,0.0,0.0,9.178235,154.44008,1015.9
2024-01-31 19:00:00+00:00,19.611,95.13941,0.0,0.0,8.534353,152.35411,1015.3
