datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2024-01-28 17:00:00+00:00,12.3914995,72.282906,0.0,0.0,7.0911775,23.962492,1025.3
2024-01-28 18:00:00+00:00,12.2915,72.511406,0.0,0.0,8.311245,355.03033,1025.1
2024-01-28 19:00:00+00:00,11.9915,75.484566,0.0,0.0,10.799999,360.0,1024.5
2024-01-28 20:00:00+00:00,11.591499,81.27507,0.0,0.0,8.759178,9.462248,1023.8
2024-01-28 21:00:00+00:00,11.4915,83.209206,0.0,0.0,7.5942073,5.4402504,1023.3
2024-01-28 22:00:00+00:00,11.4915,83.773125,0.0,0.0,7.92,360.0,1023.3
2024-01-28 23:00:00+00:00,11.5415,84.346115,0.0,0.0,7.92,360.0,1023.9
2024-01-29 00:00:00+00:00,11.5415,85.20313,0.5,0.5,8.049845,349.69522,1024.2
2024-01-29 01:00:00+00:00,11.8914995,84.66988,0.0,0.0,8.049845,26.564985,1025.0
2024-01-29 02:00:00+00:00,12.6915,81.42072,0.0,0.0,7.928178,2.6025116,1025.7
2024-01-29 03:00:00+00:00,13.1414995,80.39641,0.0,0.0,8.4042845,9.865748,1025.3
2024-01-29 04:00:00+00:00,14.2415,76.87888,0.0,0.0,8.311245,4.969664,1024.3
2024-01-29 05:00:00+00:00,15.091499,73.26487,0.0,0.0,7.9932976,352.23492,1023.1
2024-01-29 06:00:00+00:00,15.6414995,70.96123,0.0,0.0,6.519877,353.6599,1021.6
2024-01-29 07:00:00+00:00,16.9415,66.64074,0.0,0.0,4.2136917,340.0168,1020.6
2024-01-29 08:00:00+00:00,17.3415,66.28357,0.0,0.0,2.5455842,351.87,1019.5
2024-01-29 09:00:00+00:00,17.3915,66.73533,0.0,0.0,3.6,53.13002,1018.8
2024-01-29 10:00:00+00:00,16.8915,67.97248,0.0,0.0,6.9247384,62.10283,1018.8
2024-01-29 11:00:00+00:00,14.6414995,79.0149,0.0,0.0,7.289445,57.094753,1019.3
2024-01-29 12:00:00+00:00,14.5415,79.52648,0.0,0.0,6.989936,55.491425,1019.9
2024-01-29 13:00:00+00:00,13.591499,83.73796,0.0,0.0,5.495161,58.392544,1020.6
2024-01-29 14:00:00+00:00,13.5415,84.010765,0.0,0.0,5.0911684,44.999897,1021.3
2024-01-29 15:00:00+00:00,13.4415,85.97408,0.0,0.0,4.3498964,65.55606,1021.4
2024-01-29 16:00:00+00:00,13.2915,88.85381,0.0,0.0,5.2416787,74.054535,1021.0
2024-01-29 17:00:00+00:00,13.4915,89.163994,0.0,0.0,3.219938,26.564985,1020.6
2024-01-29 18:00:00+00:00,13.7915,85.16029,0.0,0.0,2.968636,345.9637,1020.3
2024-01-29 19:00:00+00:00,13.591499,87.13489,0.0,0.0,2.2768397,341.56494,1019.6
2024-01-29 20:00:00+00:00,13.7415,86.00455,0.0,0.0,2.5959969,326.3099,1019.0
2024-01-29 21:00:00+00:00,13.6915,86.57021,0.0,0.0,2.5455842,351.87,1018.7
2024-01-29 22:00:00+00:00,13.6414995,87.427956,0.0,0.0,2.968636,345.9637,1019.0
2024-01-29 23:00:00+00:00,13.7915,85.725685,0.0,0.0,3.4152596,341.56494,1019.3
2024-01-30 00:00:00+00:00,13.8914995,85.17102,0.0,0.0,3.8939953,326.3099,1020.0
2024-01-30 01:00:00+00:00,13.6414995,84.5816,0.0,0.0,4.3498964,335.55606,1021.5
2024-01-30 02:00:00+00:00,14.4415,82.191216,0.0,0.0,3.8773184,338.19852,1021.9
2024-01-30 03:00:00+00:00,15.7415,78.13843,0.0,0.0,3.319036,347.4712,1021.9
2024-01-30 04:00:00+00:00,17.0915,75.08128,0.0,0.0,0.35999998,360.0,1021.0
2024-01-30 05:00:00+00:00,18.241499,73.33911,0.0,0.0,3.6,180.0,1019.6
2024-01-30 06:00:00+00:00,18.991499,71.8216,0.0,0.0,6.638072,167.4712,1018.3
2024-01-30 07:00:00+00:00,19.3415,71.65319,0.0,0.0,7.42159,165.96373,1017.2
2024-01-30 08:00:00+00:00,19.4415,72.60485,0.0,0.0,8.891344,158.62932,1016.3
2024-01-30 09:00:00+00:00,19.741499,71.95859,0.1,0.1,9.693296,158.19853,1016.3
2024-01-30 10:00:00+00:00,19.4415,74.26383,0.0,0.0,7.42159,140.90616,1016.2
2024-01-30 11:00:00+00:00,18.4415,81.36891,0.0,0.0,4.452954,104.03627,1016.6
2024-01-30 12:00:00+00:00,17.5915,85.55911,0.0,0.0,5.495161,121.60746,1017.3
2024-01-30 13:00:00+00:00,17.1415,85.7888,0.0,0.0,3.9763298,95.19434,1018.2
2024-01-30 14:00:00+00:00,17.1415,85.51267,0.0,0.0,5.8048253,97.12492,1018.7
2024-01-30 15:00:00+00:00,16.741499,87.70818,0.0,0.0,6.519877,96.340096,1018.7
2024-01-30 16:00:00+00:00,15.5415,93.468925,0.0,0.0,6.0347,107.35411,1018.1
2024-01-30 17:00:00+00:00,15.9415,93.488464,0.0,0.0,5.0142193,111.03758,1018.0
2024-01-30 18:00:00+00:00,16.491499,92.32279,0.0,0.0,4.2136917,109.98319,1017.5
2024-01-30 19:00:00+00:00,16.5915,93.81998,0.0,0.0,4.452954,104.03627,1016.9
2024-01-30 20:00:00+00:00,16.741499,94.12744,0.0,0.0,4.452954,104.03627,1016.4
2024-01-30 21:00:00+00:00,16.8415,95.037766,0.0,0.0,4.829907,116.56499,1016.1
2024-01-30 22:00:00+00:00,16.8915,95.95282,0.0,0.0,3.0758414,110.55613,1016.3
2024-01-30 23:00:00+00:00,16.8415,96.87261,0.0,0.0,3.2399998,90.0,1016.9
2024-01-31 00:00:00+00:00,16.991499,95.65088,0.0,0.0,1.484318,75.96373,1017.6
2024-01-31 01:00:00+00:00,16.3915,95.63111,0.1,0.1,3.396233,327.99466,1019.0
2024-01-31 02:00:00+00:00,17.1415,91.77124,0.0,0.0,5.3517847,312.27362,1019.6
2024-01-31 03:00:00+00:00,17.6415,88.35157,0.0,0.0,7.386582,313.0251,1019.9
2024-01-31 04:00:00+00:00,18.0915,86.159996,0.0,0.0,6.8777895,317.1211,1018.8
2024-01-31 05:00:00+00:00,18.9415,82.74522,0.0,0.0,4.8433046,318.01288,1017.8
2024-01-31 06:00:00+00:00,19.991499,79.01465,0.0,0.0,2.8116899,309.8055,1016.3
2024-01-31 07:00:00+00:00,20.8415,76.665146,0.0,0.0,2.16,180.0,1014.9
2024-01-31 08:00:00+00:00,21.0915,76.94759,0.0,0.0,6.763786,154.7989,1014.0
2024-01-31 09:00:00+00:00,21.6915,76.313416,0.0,0.0,9.19939,149.42085,1013.9
2024-01-31 10:00:00+00:00,21.241499,80.44985,0.0,0.0,8.404285,133.26433,1014.1
2024-01-31 11:00:00+00:00,20.241499,86.09862,0.0,0.0,4.39436,124.992096,1014.6
2024-01-31 12:00:00+00:00,19.6415,89.640076,0.0,0.0,4.32,90.0,1014.7
2024-01-31 13:00:00+00:00,19.4415,90.1914,0.0,0.0,5.1919937,123.690094,1015.6
2024-01-31 14:00:00+00:00,19.3415,92.773544,0.0,0.0,6.1094027,135.0001,1016.2
2024-01-31 15:00:00+00:00,19.491499,94.24644,0.1,0.1,5.991594,147.26479,1016.2
2024-01-31 16:00:00+00:00,19.241499,96.02368,0.0,0.0,6.763786,154.7989,1016.3
2024-01-31 17:00:00+00:00,19.3915,95.7284,0.0,0.0,7.8954163,155.77226,1016.2
2024-01-31 18:00:00+00:00,19.4415,95.43124,0.0,0.0,7.4128532,150.9455,1015.9
2024-01-31 19:00:00+00:00,19.3915,96.028114,0.0,0.0,6.792466,147.99466,1015.3
2024-01-31 20:00:00+00:00,19.2915,96.62748,0.0,0.0,5.3517847,137.72638,1015.0
2024-01-31 21:00:00+00:00,19.3415,96.93107,0.0,0.0,5.6002855,135.0001,1014.9
2024-01-31 22:00:00+00:00,19.2915,97.23313,0.0,0.0,5.0911684,135.0001,1014.9
2024-01-31 23:00:00+00:00,19.3415,97.23421,0.0,0.0,5.6233797,140.19447,1015.6
2024-02-01 00:00:00+00:00,19.5915,96.93681,0.0,0.0,5.3517847,160.34608,1016.4
2024-02-01 01:00:00+00:00,19.3915,94.53775,0.0,0.0,5.4477882,277.59454,1018.0
2024-02-01 02:00:00+00:00,20.1415,89.958824,0.0,0.0,7.8954163,294.22772,1018.6
2024-02-01 03:00:00+00:00,20.9415,85.89786,0.0,0.0,6.28713,293.6294,1018.7
2024-02-01 04:00:00+00:00,22.2915,79.836914,0.0,0.0,5.0911684,278.13,1017.8
2024-02-01 05:00:00+00:00,23.2915,76.08644,0.0,0.0,6.1305785,220.23628,1016.6
2024-02-01 06:00:00+00:00,24.1415,72.74395,0.1,0.1,9.255571,193.49574,1015.1
2024-02-01 07:00:00+00:00,24.5415,71.91267,0.0,0.0,9.028754,184.57384,1014.0
2024-02-01 08:00:00+00:00,24.9415,71.09458,0.0,0.0,7.0911775,156.0375,1013.0
2024-02-01 09:00:00+00:00,25.741499,69.9294,0.0,0.0,7.5170207,106.699326,1012.7
2024-02-01 10:00:00+00:00,24.991499,75.41563,0.0,0.0,6.725354,105.52418,1012.6
2024-02-01 11:00:00+00:00,21.8415,88.149704,0.0,0.0,9.360001,112.61991,1012.7
2024-02-01 12:00:00+00:00,22.1415,88.1749,0.0,0.0,10.182337,135.0001,1013.3
2024-02-01 13:00:00+00:00,21.4415,92.8839,0.1,0.1,10.587918,144.6887,1014.7
2024-02-01 14:00:00+00:00,20.741499,96.067924,0.0,0.0,10.086427,145.17545,1015.5
