datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl
2024-01-21 17:00:00+00:00,14.9175,89.27721,0.7,0.7,10.538843,7.853233,1019.8
2024-01-21 18:00:00+00:00,14.5675,91.61268,0.3,0.3,12.72283,25.114815,1019.9
2024-01-21 19:00:00+00:00,14.1675,90.100136,0.1,0.1,14.003029,17.969234,1019.3
2024-01-21 20:00:00+00:00,13.7675,91.26243,0.3,0.3,14.869351,6.9528637,1019.5
2024-01-21 21:00:00+00:00,13.367499,90.637054,0.5,0.5,18.58451,21.59538,1019.7
2024-01-21 22:00:00+00:00,12.9675,89.71421,0.2,0.2,19.64228,26.09537,1020.3
2024-01-21 23:00:00+00:00,12.4175,88.4865,0.5,0.5,21.09305,27.439646,1021.5
2024-01-22 00:00:00+00:00,11.7675,87.25401,0.5,0.5,22.66857,20.44963,1023.1
2024-01-22 01:00:00+00:00,12.7675,86.4795,0.7,0.7,25.809765,30.1413,1022.7
2024-01-22 02:00:00+00:00,12.1675,88.17047,1.2,1.2,24.079666,31.551338,1024.3
2024-01-22 03:00:00+00:00,12.367499,85.86414,1.5,1.5,21.370783,32.61924,1025.4
2024-01-22 04:00:00+00:00,12.2175,79.72843,0.3,0.3,24.162947,28.474106,1025.3
2024-01-22 05:00:00+00:00,11.1675,77.70123,0.4,0.4,25.277025,26.200048,1025.3
2024-01-22 06:00:00+00:00,10.5175,81.96605,0.9,0.9,24.464113,32.988533,1024.9
2024-01-22 07:00:00+00:00,10.367499,77.8434,0.4,0.4,24.023088,29.638298,1024.3
2024-01-22 08:00:00+00:00,10.617499,72.45053,0.0,0.0,22.33161,20.772345,1024.8
2024-01-22 09:00:00+00:00,10.4675,70.197426,0.0,0.0,22.553934,24.51963,1024.9
2024-01-22 10:00:00+00:00,10.0675,71.59786,0.0,0.0,22.450264,15.819268,1026.0
2024-01-22 11:00:00+00:00,9.5175,75.32527,0.0,0.0,18.692286,15.642312,1026.8
2024-01-22 12:00:00+00:00,9.367499,76.8843,0.2,0.2,16.516901,16.46009,1027.7
2024-01-22 13:00:00+00:00,9.367499,72.72277,0.1,0.1,21.758419,16.336123,1028.3
2024-01-22 14:00:00+00:00,8.867499,84.32856,0.7,0.7,17.555305,15.461285,1029.1
2024-01-22 15:00:00+00:00,8.8175,81.1808,0.3,0.3,17.902534,15.154131,1029.4
2024-01-22 16:00:00+00:00,8.617499,80.872925,0.1,0.1,16.167967,11.5601,1029.4
