location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2161299,7771996,Hàng Đậu-2131275,2024-06-30 18:00:00+00:00,21.0399,105.8473,pm25,µg/m³,32.6
2161299,7771996,Hàng Đậu-2131275,2024-06-30 19:00:00+00:00,21.0399,105.8473,pm25,µg/m³,31.3
2161299,7771996,Hàng Đậu-2131275,2024-06-30 20:00:00+00:00,21.0399,105.8473,pm25,µg/m³,25.3
2161299,7771996,Hàng Đậu-2131275,2024-06-30 21:00:00+00:00,21.0399,105.8473,pm25,µg/m³,17.3
2161299,7771996,Hàng Đậu-2131275,2024-06-30 22:00:00+00:00,21.0399,105.8473,pm25,µg/m³,25.4
2161299,7771996,Hàng Đậu-2131275,2024-06-30 23:00:00+00:00,21.0399,105.8473,pm25,µg/m³,23.5
2161299,7771996,Hàng Đậu-2131275,2024-07-01 00:00:00+00:00,21.0399,105.8473,pm25,µg/m³,28.1
2161299,7771996,Hàng Đậu-2131275,2024-07-01 01:00:00+00:00,21.0399,105.8473,pm25,µg/m³,33.3
2161299,7771996,Hàng Đậu-2131275,2024-07-01 02:00:00+00:00,21.0399,105.8473,pm25,µg/m³,31.5
2161299,7771996,Hàng Đậu-2131275,2024-07-01 03:00:00+00:00,21.0399,105.8473,pm25,µg/m³,22.8
2161299,7771996,Hàng Đậu-2131275,2024-07-01 04:00:00+00:00,21.0399,105.8473,pm25,µg/m³,22.3
2161299,7772005,Hàng Đậu-2131275,2024-06-30 18:00:00+00:00,21.0399,105.8473,pm10,µg/m³,78.4
2161299,7772005,Hàng Đậu-2131275,2024-06-30 19:00:00+00:00,21.0399,105.8473,pm10,µg/m³,70.3
2161299,7772005,Hàng Đậu-2131275,2024-06-30 20:00:00+00:00,21.0399,105.8473,pm10,µg/m³,36.0
2161299,7772005,Hàng Đậu-2131275,2024-06-30 21:00:00+00:00,21.0399,105.8473,pm10,µg/m³,27.8
2161299,7772005,Hàng Đậu-2131275,2024-06-30 22:00:00+00:00,21.0399,105.8473,pm10,µg/m³,45.3
2161299,7772005,Hàng Đậu-2131275,2024-06-30 23:00:00+00:00,21.0399,105.8473,pm10,µg/m³,54.5
2161299,7772005,Hàng Đậu-2131275,2024-07-01 00:00:00+00:00,21.0399,105.8473,pm10,µg/m³,90.4
2161299,7772005,Hàng Đậu-2131275,2024-07-01 01:00:00+00:00,21.0399,105.8473,pm10,µg/m³,72.4
2161299,7772005,Hàng Đậu-2131275,2024-07-01 02:00:00+00:00,21.0399,105.8473,pm10,µg/m³,70.0
2161299,7772005,Hàng Đậu-2131275,2024-07-01 03:00:00+00:00,21.0399,105.8473,pm10,µg/m³,38.5
2161299,7772005,Hàng Đậu-2131275,2024-07-01 04:00:00+00:00,21.0399,105.8473,pm10,µg/m³,42.8
2161299,7772019,Hàng Đậu-2131275,2024-06-30 18:00:00+00:00,21.0399,105.8473,co,µg/m³,312.2
2161299,7772019,Hàng Đậu-2131275,2024-06-30 19:00:00+00:00,21.0399,105.8473,co,µg/m³,224.6
2161299,7772019,Hàng Đậu-2131275,2024-06-30 20:00:00+00:00,21.0399,105.8473,co,µg/m³,300.8
2161299,7772019,Hàng Đậu-2131275,2024-06-30 21:00:00+00:00,21.0399,105.8473,co,µg/m³,146.2
2161299,7772019,Hàng Đậu-2131275,2024-06-30 22:00:00+00:00,21.0399,105.8473,co,µg/m³,137.5
2161299,7772019,Hàng Đậu-2131275,2024-06-30 23:00:00+00:00,21.0399,105.8473,co,µg/m³,176.2
